combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size unique count,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,correct matches per sequence: std,distance correct/all ratio,response correct/all ratio,distinctiveness all: avg,distinctiveness correct: avg,distinctiveness correct/all ratio,match rank: avg,match rank: std,match rank correct: avg,match rank correct: std,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation
ORB+SIFT 0.06125,0,0.4338643478260869,0.22058938213688162,131872,62368,26054,0.19757037126910945,0.41774628014366344,45.60017661273378,17.671339223372385,0.3875278680047412,31.0,111.0786361694336,36,42.750766662641,0.9375131817077855,172500,226.55652173913043,161.20962271982066,0.618130806893403,1.0426041953013483,0.44152649710771275,0.7940729752330178,1.7984718480877477,4.5143851613686,9.234297712419966,0.6828893835879327,3.2622276315115535,0.055652450861441397,0.004912873263222537,0.33669149744234317,0.2575313894280395,0.48695187280046254,0.09049674293509097,0.055756950837498806,0.1562471159442158,0.28997403153939394,0.2897621505411262,0.6028464342674242,0.36823135363150816
SIFT+SIFT 0.06125,0,0.26274782608695657,0.1805097826316039,133962,37770,8036,0.05998716053806303,0.2127614508869473,5.865123952075887,7.647611430706605,1.303913010738644,1.7982441186904907,346.2698974609375,129283,7.905459970295162,1.3478760269844123,172322,69.87826086956522,90.20355221252672,0.6405527004288166,0.9476199342839243,0.4533473461237484,0.8508896129901783,1.876904365417669,3.8943282423373793,8.469617349584972,0.41923842707814835,2.2329656529298596,0.044393186127409265,0.0017421602787456446,0.07852882124219776,0.09874679657453185,0.2020564460472305,0.032565357838474134,0.02227448286036409,0.09757377455699001,0.17496196210101103,0.18744026657053298,0.31461518114945336,0.49018566287951204
AGAST+SIFT 0.125,0,0.35594434782608697,0.21444463446461332,130868,51167,22177,0.16946083076076657,0.4334238864893388,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,192.84347826086957,168.82244809031187,0.5201902162180239,1.0028296502071579,0.4817630659997141,0.8747378406323056,1.81570133197555,4.048208882232479,8.719289961840682,0.25152184695856067,1.4479129050355166,0.047467677354280646,0.0007665599494972268,0.44611679789962205,0.24119578604427347,0.4735672179475818,0.4497941640178542,0.0762900580515534,0.30026679794461186,0.6696515304649492,0.4817066062468201,0.696345613728765,0.5145449347435835
BRISK+SIFT 0.125,0,0.4065958186864015,0.19414725239875202,132050,58417,24625,0.18648239303294206,0.42153825085163565,21.351437652375562,11.940122830828406,0.559218682377575,8.399999618530273,72.0,124418,20.972822516543005,0.9822674640463644,172243,214.1304347826087,151.79709120997992,0.6101719999720661,1.0045569258711915,0.472896687896422,0.8641393016843435,1.8273321082629679,4.0768951154865585,8.644699140284215,0.3524060913705584,1.9932660231767139,0.04738356683074593,0.0016649746192893401,0.48272629698569863,0.26822313332359904,0.5679871178482103,0.3624887302328034,0.06621842682021867,0.38427383802803283,0.610956686497942,0.45877903077134957,0.7019863205222415,0.4768614040099806
FAST+SIFT 0.125,0,0.3514086956521739,0.21460213928396704,130593,50515,22561,0.17275811107792913,0.4466198158962684,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,196.18260869565216,171.84859780372884,0.5236271657968138,1.00420489337074,0.4802045825185595,0.8744207864932775,1.820933865118794,4.132403727611741,8.834864975477231,0.264527281592128,1.49201591267882,0.04982656038225632,0.0006205398696866273,0.44215417106506927,0.24435739429382913,0.46795774307207433,0.4531966240536478,0.07457639383041223,0.2958178722631478,0.6613282018436941,0.4691614188406696,0.6778362771150677,0.5301952486935957
GFTT+SIFT 0.125,0,0.2716730434782609,0.2263036303275599,131432,39053,15309,0.11647848317000425,0.39200573579494535,3.0,0.0,0.0,3.0,3.0,1,3.0,1.0,172500,133.12173913043478,169.92587375349427,0.4377762346938415,1.0506959520264527,0.4796419603246489,0.8741445772247434,1.8224939632743404,4.269774484143892,9.108375394606906,0.30243647527598144,1.7374865285515302,0.05297035729502709,0.0011104579005813573,0.3143987883513386,0.1715607802705568,0.29343106802930546,0.434251452446506,0.06467306842659942,0.2032648511034461,0.5145233223369887,0.35718133534771473,0.4977737659396384,0.4295847173238016
ORB+SIFT 0.125,0,0.4338643478260869,0.22058938213688162,132363,62368,34235,0.25864478744059893,0.5489193175987686,45.421932184664584,17.74757216560521,0.3907269310660714,31.0,111.0786361694336,36,43.941948340878234,0.9674169773806754,172500,297.69565217391306,181.99508707717044,0.612734622881538,1.0179682857841736,0.437961591225319,0.8168938217939343,1.8652179509816085,4.757537982668873,9.391039454069578,0.5611508689937199,2.9112410403114475,0.05790137727310502,0.004264641448809697,0.5553348826999219,0.3218914384118265,0.617761554545453,0.2401749706275148,0.07573373078350111,0.2723292061138116,0.5167711839075466,0.43119995449917176,0.7324527584045764,0.5321514164390333
SIFT+SIFT 0.125,0,0.26274782608695657,0.1805097826316039,128764,37770,11293,0.08770308471311858,0.29899391051098756,5.907024069153612,7.772628944441167,1.3158282162806336,1.7982441186904907,346.2698974609375,121392,7.54013118927677,1.2764686754284986,172322,98.2,107.85644243119204,0.5496003401475458,0.9649729193145993,0.4609054546367173,0.8319433997240527,1.805019644169291,3.7353452828430305,8.309393188661739,0.3553528734614363,1.9304971310086587,0.04235655928675717,0.001239706012574161,0.2689160597099521,0.13398693304193532,0.28003382322068404,0.30870237352193125,0.03198612213181585,0.14887603413962053,0.4619603965941085,0.2612458823741103,0.44224211895209364,0.5275540607668999
AGAST+SIFT 0.25,0,0.35594434782608697,0.21444463446461332,134248,51167,34047,0.2536127167630058,0.6654093458674536,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,296.0608695652174,202.18864574651334,0.5365852698057998,1.0134506876813238,0.4932917360579874,0.9169929638000507,1.858926263650718,4.08488022167928,8.631395118384027,0.15742943577995125,1.044803279699886,0.046280019069185385,0.00023496930713425558,0.6591095710119163,0.3564563154213871,0.7043148624697644,0.6214106149973122,0.11217423278167996,0.6116772113936499,0.8826639003163615,0.7356981962820038,0.8940317422763279,0.5588001491277982
BRISK+SIFT 0.25,0,0.4065958186864015,0.19414725239875202,134426,58417,33254,0.24737773942540878,0.5692521012718901,21.409839621659764,11.958754544081959,0.5585634808765034,8.399999618530273,72.0,126902,21.15654358719291,0.988169176465451,172243,289.16521739130434,166.8884517032538,0.6066162422215381,1.013733781025819,0.47045135346656436,0.8872146285763117,1.8858796388591266,4.090838081918676,8.54807394738035,0.24851145726829854,1.5608611096232923,0.045690565813161145,0.0009021471101220905,0.6808337760353959,0.34720025011603134,0.7454211645789712,0.5065171143425974,0.09467602811607934,0.5940297953244793,0.817247371969958,0.6349098464084353,0.8585970029675549,0.5908682149152079
