combination,speed,repeatability mean,repeatability std,total num keypoints,total num matches,num dropped keypoints,num dropped matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,correct matches per sequence: avg,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >50 / all,ratio rank >50 correct / rank >50,Matching distance mAP illumination,Matching distance mAP viewpoint,Matching average_response mAP illumination,Matching average_response mAP viewpoint,Matching distinctiveness mAP illumination,Matching distinctiveness mAP viewpoint,distance-distinctiveness correlation,distance-average response correlation
SHI_TOMASI_SIFT_DOWN_16_12+SHI_TOMASI_SIFT_DOWN_4,0,0.5205982608695653,0.19041864266724595,171721,139183,779,4567,74836,55133,0.3961187788738567,0.736717622534609,479.4173913043478,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.598259075083949,1.0323844569026497,1.024264981968309,5.144953047426769,0.17287287105726154,0.02663399984193472,0.00014510365842598807,0.9088773001021659,0.7798040331049259,0.5937017145757502,0.44351122161244805,0.9198098985844305,0.7970316456119922,0.9340021352355181,0.07177950885698259
SHI_TOMASI_SIFT_DOWN_16_12+SHI_TOMASI_SIFT_DOWN_5,0,0.5215682829771554,0.19136223195912958,171428,138898,1072,4852,74937,56846,0.40926435225849184,0.7585838771234503,494.31304347826085,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6049830387293667,1.045163924469438,1.0236507120896183,4.928249506832352,0.14314111810857405,0.025162349349882648,3.518277451359814e-05,0.9254590515120616,0.7957535466406556,0.6109340956222148,0.45103598936878736,0.9273867531699407,0.8108069954134638,0.9421546340420128,0.04900815717808303
SHI_TOMASI_SIFT_DOWN_16_12+SHI_TOMASI_SIFT_DOWN_6,0,0.5205722615436468,0.18989261919677977,170801,138440,1699,5310,74707,57444,0.41493787922565734,0.7689239294845195,499.5130434782609,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6104938133966784,1.0488344228823865,1.023341579282579,4.758205720889916,0.14229510479771604,0.024068188384859867,0.00019149084325604068,0.9270332350747166,0.8134375432271116,0.6144596299079935,0.4503361947879881,0.9199878944703828,0.8264389376787203,0.9498299897128146,0.03848130649799382
SHI_TOMASI_SIFT_DOWN_16_12+SHI_TOMASI_SIFT_DOWN_7,0,0.5070432405401812,0.1907583043248484,169341,136956,3159,6794,72078,56550,0.41290633488127576,0.7845667193873304,491.7391304347826,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6113382610047412,1.0646665757593707,1.0232958159209589,4.460242705686498,0.1198762157382847,0.021568971056397674,0.00010610079575596818,0.9262741826433734,0.8187722696459366,0.6195532273343715,0.4484357353824611,0.9178804968778478,0.8265353974653261,0.9479002864656335,0.04546054621818902
SHI_TOMASI_SIFT_DOWN_16_12+SHI_TOMASI_SIFT_DOWN_8,0,0.5055852557330512,0.19552056013260952,165707,133360,6793,10390,69937,55110,0.4132423515296941,0.7879949097044483,479.2173913043478,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6185986852559302,1.0802232650197103,1.0230150951497419,4.297278044391121,0.10477227363454908,0.020605878824235153,1.8145527127563055e-05,0.9270862261518175,0.8238063652991878,0.6319147384673892,0.43942644742180137,0.9146897639218621,0.8288007425792415,0.9410778999024488,0.03605303367735503
SHI_TOMASI_SIFT_DOWN_24_4+SHI_TOMASI_SIFT_DOWN_1,0,0.49712695652173916,0.20365360929208634,172422,137887,78,5863,71462,48452,0.351389180996033,0.6780106909966136,421.32173913043476,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5576011617899642,1.0225760476006476,1.0198190295985061,7.185274899011509,0.2438702220754561,0.04344136865694373,0.0002683067778419879,0.8661651977260174,0.7304592171606185,0.5291434836195172,0.39942782809210686,0.8687221658159137,0.7291808434638011,0.8181998228639062,0.06476073062260132
SHI_TOMASI_SIFT_DOWN_24_4+SHI_TOMASI_SIFT_DOWN_2,0,0.5076869565217391,0.19542563425896778,172189,138272,311,5478,72980,50333,0.36401440638741034,0.6896821046862154,437.67826086956524,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5621500003535538,1.0206292580383847,1.0196248064247082,6.421336206896552,0.22778296545010232,0.03712248322147651,0.00023841217491506566,0.8742898309615728,0.7379662102625316,0.5378161978862762,0.42138634222721644,0.8749283759782269,0.7416195166559214,0.8457428002880755,0.08485143437325049
SHI_TOMASI_SIFT_DOWN_24_4+SHI_TOMASI_SIFT_DOWN_3,0,0.5160347826086957,0.19090535467174316,172013,138463,487,5287,74180,51674,0.3731971718076309,0.6966028579131841,449.3391304347826,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.569280464296534,1.0215391756541023,1.0194924592847816,6.03974346937449,0.24499748422804504,0.03468074503658017,0.000328985563339397,0.8820614728100623,0.7441359314030901,0.5530936602175512,0.42797731352602103,0.8794028351856439,0.7580957794591123,0.8605522366583189,0.07143349558693116
SHI_TOMASI_SIFT_DOWN_24_4+SHI_TOMASI_SIFT_DOWN_4,0,0.5205982608695653,0.19041864266724595,171721,138168,779,5582,74836,52931,0.3830915986335476,0.7072932813084611,460.2695652173913,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5747449993277213,1.0310509302793365,1.0192246047832907,5.728482716692722,0.22140144716706656,0.031136008337675873,0.00022671024541384067,0.8868388668844991,0.7557626312553,0.5660588113704418,0.43139987398872276,0.8850170043671401,0.7671887416097672,0.8625575420923903,0.07401052284549793
SHI_TOMASI_SIFT_DOWN_24_4+SHI_TOMASI_SIFT_DOWN_5,0,0.5215682829771554,0.19136223195912958,171428,137863,1072,5887,74937,54393,0.39454385875833253,0.725849713759558,472.9826086956522,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5791204993340622,1.0427130897489358,1.0190394288398,5.496398598608764,0.18710128141488794,0.030240165961860688,0.00012869303035317045,0.9039049889036816,0.7702776561417598,0.5787097463689433,0.4375751984727826,0.9000908342321902,0.7796755426229025,0.8787359138174213,0.07375355732376289
