combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size unique count,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,correct matches per sequence: std,distance correct/all ratio,response correct/all ratio,distinctiveness all: avg,distinctiveness correct: avg,distinctiveness correct/all ratio,match rank: avg,match rank: std,match rank correct: avg,match rank correct: std,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation,distance-average response correlation
AKAZE+AKAZE 10,0,0.5100567345368313,0.20581934083741796,134537,72075,45568,0.33870236440533086,0.632230315643427,9.627800905971295,4.896251900058542,0.5085535054034841,4.800000190734863,64.58084869384766,105,9.695639653099972,1.0070461310730472,169619,396.24347826086955,184.86124485346102,0.5621518324068524,1.0172684214212584,0.4173963407618107,0.842876873242143,2.0193681422883745,3.3604361625426464,7.500712275607179,0.1601781952247191,1.256687337867528,0.03304667117595903,0.0006364115168539326,0.8772484111212673,0.43126023007735736,0.8822703329743532,0.7911000174462495,0.09638267898412517,0.7821398183763958,0.9564375386498194,0.7329199348235457,0.9566508981228022,0.7374851519612412,-0.025432845790360273
AKAZE+BRISK 10,0,0.5100567345368313,0.20581934083741796,128111,72075,40639,0.317217100795404,0.5638432188692334,9.583453012249166,4.90134767110042,0.511438587410584,4.800000190734863,64.58084869384766,103,9.797279076353414,1.0223120063124371,169619,353.38260869565215,190.89544520991157,0.6314143008941073,0.9885807538300161,0.3446254894177641,0.7177995019073666,2.082839267403205,3.7538462739343226,8.058599874369323,0.3154851251261104,1.8893071906756334,0.03969994770160252,0.0013533797583601959,0.7876657928249275,0.39322834370362625,0.8094716637217487,0.6514835629321398,0.07314493026580719,0.6233029622181528,0.8882871548583019,0.5892119063920723,0.9145219198999178,0.6817244314326073,0.04254795111798495
AKAZE+ORB 10,0,0.5099437976929903,0.20593553471383585,131108,72059,38778,0.29577142508466303,0.5381423555697414,9.630174715748735,5.034676732011948,0.5228022212077289,4.800000190734863,64.58084869384766,104,9.580423650860116,0.994833835692798,169596,337.2,191.33640759030996,0.6202189964648724,0.984787314289662,0.21079315281944835,0.4745294679130751,2.251161679428582,3.8031012600298992,7.968915596883102,0.3215483005828047,1.704765540021475,0.03877719132318394,0.001108876166898757,0.7299350873091304,0.3677039794299758,0.7669920790967787,0.5824827338740857,0.07239974334507371,0.6022363553299372,0.8350623685408329,0.5845805228962311,0.8896537558818484,0.6619549535076983,0.05608225186262822
AKAZE+SIFT 10,0,0.5100567345368313,0.20581934083741796,129419,72075,49732,0.3842712430168677,0.6900034686090878,9.676416482997556,5.040609425944606,0.5209169566855113,4.800000190734863,64.58084869384766,105,9.726945155702227,1.0052218373189552,169619,432.45217391304345,186.4307888118624,0.5869607248969411,1.023446137093413,0.4983417782733239,0.9053374332784239,1.8166998488773631,4.1226867770574644,8.75367358085822,0.19379876136089438,1.4220416152085482,0.04812276404546473,0.000824418885224805,0.8899326768397408,0.4805534741161717,0.8866232072337532,0.8035199751496819,0.10182390824460501,0.7681667951044572,0.9716861068626096,0.7903724055120944,0.9580457395721347,0.6451988407229473,0.0005161532782384025
AKAZE+BRIEF 10,0,0.5100567345368313,0.20581934083741796,129872,72075,51333,0.3952584082789208,0.712216441207076,9.629157249212588,5.044369075504469,0.5238640251634655,4.800000190734863,64.58084869384766,103,9.340880247344266,0.9700620735119997,169619,446.37391304347824,220.8524772575011,0.546025631493646,1.0204463797397092,0.24203189765425814,0.46050568419197,1.9026652629472873,3.808434458543797,8.154644176203707,0.325093020084546,1.619979091124373,0.04144080325243316,0.0008571484230417081,0.805118759618009,0.48603486878432817,0.8102851723080617,0.733779353568615,0.10491839264745866,0.591949486164366,0.8933605245448812,0.7308733285146657,0.9056436422795786,0.5724259853860372,0.004707197948212217
BRISK+BRISK 10,0,0.46059737280296026,0.19738641683169336,137173,66172,38262,0.2789324429734715,0.5782203953333737,21.47124335667689,11.420878773655692,0.5319151100816039,8.399999618530273,72.0,130400,22.624589468729827,1.0537158511453544,172243,332.7130434782609,175.21081787216477,0.5976254964256658,1.0130301713678107,0.35824657910128327,0.7776114319126118,2.170603928342791,3.7736507913364874,7.921024692271539,0.2500914745700695,1.4738665283910726,0.03850612000903968,0.0007056609691077309,0.82349685375227,0.39131564302456057,0.8149449358101779,0.7449037223624279,0.10361667381792217,0.7053194963567453,0.9365761760646415,0.6533004761593079,0.9356525227046155,0.6796393094200838,0.04373632368905664
BRISK+ORB 10,0,0.4623613526570049,0.1979463461429993,137979,66397,34944,0.2532559302502555,0.5262888383511303,21.62375211521824,11.496648319831293,0.531667596750716,8.399999618530273,72.0,131023,22.715784827308667,1.0505015367486514,172162,303.8608695652174,171.73416701688393,0.6266522529998263,1.0034242858053866,0.21776745590647256,0.5345592645612325,2.4547252128932278,3.4422846954971407,7.341415650628997,0.2922676282051282,1.7036482373581503,0.03162800136252618,0.0012591575091575092,0.7527337013903045,0.3549168311760395,0.7828011829473605,0.6418891751819584,0.09142230527028948,0.6805808642547257,0.8630140154468234,0.5948385004527684,0.8972643080298931,0.797818642169431,0.06257297157485951
BRISK+SIFT 10,0,0.46059737280296026,0.19738641683169336,131550,66172,41986,0.3191638160395287,0.6344979749743094,21.145753281142767,11.845614037658112,0.560188794419621,8.399999618530273,72.0,124582,21.28136829315029,1.0064133450440123,172243,365.09565217391304,178.05450918740019,0.6299048550772139,1.0207419872643753,0.41633072831501017,0.8412815034715535,2.020704805711605,5.358175598631699,9.959089819240411,0.3171295193635974,1.7938085908089534,0.06755606233371342,0.001071785833373029,0.8287748900030922,0.42175170493827235,0.8176895644414955,0.7549910957614044,0.1205964699199398,0.6945473823426608,0.9531544299543452,0.7326414896777819,0.9496700860701146,0.6046606612781275,0.05109642499325043
BRISK+BRIEF 10,0,0.4619809075374977,0.19775677571286365,133257,66354,45520,0.3415955634600809,0.6860174217078097,21.637527965562345,11.819562393386514,0.5462528996934485,8.399999618530273,72.0,126356,22.128832789894147,1.022706143932604,172192,395.82608695652175,209.3750228394875,0.5444737773672335,1.0054116730529075,0.205693030251596,0.43160685183849257,2.0983056708852375,4.606384655215111,8.852637009175252,0.4507029876977153,1.9563187780482825,0.05078907674643734,0.0012521968365553603,0.7768786323718153,0.44049495271504086,0.7889515744540462,0.7130315844141519,0.12427307229886747,0.6154107193680647,0.8733422738665134,0.7291811879862651,0.8954749292056479,0.6030883569287566,0.04608247941864968
FAST+BRISK 10,0,0.47622260869565214,0.19664965760629477,136306,68457,31374,0.2301732865757927,0.458302291949691,7.0,0.0,0.0,7.0,7.0,1,7.0,1.0,172500,272.81739130434784,183.19956249277053,0.6119233944778771,1.0098433949176167,0.34349696877994346,0.7843935892318469,2.2835531621076917,3.9634425483837834,8.248813506211487,0.2582711799579269,1.7232712179449114,0.042411926107434744,0.0010199528271817428,0.6901924697917743,0.3264041120533041,0.7249732885543129,0.6088871677679494,0.07458783457121759,0.6502455689188402,0.8444233740233074,0.554267488913118,0.8575514676588378,0.7117704242010962,0.03620542116992936
