combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,distance-distinctiveness correlation,distance-average response correlation
ORB+SIFT 3,0,0.48011096034400375,0.20941075901716377,250136,137897,63265,0.25292241020884637,0.4587844550642871,158.18201643282862,66.13830455941245,0.4181151944506778,93.0,333.23590087890625,152.39545240041193,0.9634183192065077,344299,550.1304347826087,0.6149526741802235,1.013367287240361,1.9269774622913363,5.925880321105319,0.9324428989172528,0.07679022611699235,0.005690350114597328,0.5817328267074399,0.3008671146996384,0.49799949129618903,0.45726232853530596,0.2023950985400345
SIFT+BRISK 3,0,0.4539655448176752,0.17740923108146056,261808,128758,66524,0.25409460367903197,0.5166591590425449,14.63228698697073,16.110517883520863,1.1010252804545468,5.39491605758667,1318.7972412109375,15.922435294276543,1.088171337020291,338986,578.4695652173913,0.552782193668338,1.0009242303967127,2.3336672576639894,4.204424616512864,0.19543322710600686,0.04410484018822954,0.000916962299320546,0.8141222513430616,0.3415083886334815,0.7681851086487701,0.5446171536891276,-0.0018419113671050596
SIFT+SIFT 3,0,0.45168919601198193,0.17528948241755726,257139,128747,86897,0.33793784684548045,0.6749438821875461,17.07918367389239,23.925551737390744,1.4008603803449844,5.397023677825928,1318.7972412109375,17.368105264467665,1.0169165925076926,340725,755.6260869565217,0.5800838757961755,1.0131135465389898,2.0236802417925945,4.900147391099756,0.17404513389415055,0.059959788285713175,0.0007249962599399288,0.8559962418317114,0.4293917287374577,0.8924234084548434,0.684810283962522,0.022426206449567932
SIFT+FREAK 3,0,0.45453661434247283,0.17778441890255503,253989,127722,68667,0.2703542279390052,0.5376285996147884,13.134287621707614,13.76100340871966,1.0477160090491886,5.397688627243042,1318.7972412109375,14.475237153131879,1.1020953377941882,336343,597.104347826087,0.5754304321144277,1.0095844877191977,2.2771192164902643,4.532920717038927,0.25609098984956385,0.05022264743748745,0.001441740574074883,0.774559393623733,0.3535340807099745,0.7612585686706287,0.508146178945953,0.004495493552711156
SIFT SIG 4.8+SIFT SIG 4.8 3,0,0.41918861566315363,0.16455238709384995,216590,100302,75794,0.34994228727088045,0.7556579131024307,39.044106065236804,39.021824084179805,0.9994293125569383,16.20449447631836,1373.8627319335938,37.71377322489905,0.9659274350368026,289497,659.0782608695653,0.5688951531525215,1.048430455359571,1.9245536125360825,4.334784616094926,0.10357020344618308,0.050491712452098436,0.00036942238171886957,0.8929232225578366,0.4635214249231686,0.8960624588330618,0.6530896982559998,0.03979279027575045
AKAZE+AKAZE 4,0,0.5472319019897662,0.20123384985622564,257956,147902,63777,0.2472398393524477,0.4312112074211302,36.94023507932654,18.98247214010328,0.5138698251199475,19.200000762939453,258.3233947753906,35.06284523889506,0.9491776423079084,327462,554.5826086956522,0.7015051076961846,0.9784980966426595,2.1935041240866293,2.9737629673277612,0.25016855606253036,0.026202143001131977,0.0005331075466077112,0.7065535091428807,0.3072652899672082,0.7237509208032448,0.8152892338020221,-0.027960007094772216
AKAZE+BRISK 4,0,0.547310221633317,0.2015260729318175,256456,147886,93132,0.3631500140374957,0.629755352095533,36.925666579350256,18.92897156710521,0.5126236929651192,19.200000762939453,258.3233947753906,37.12982986837924,1.0055290346239316,327381,809.8434782608696,0.6024485843531011,1.0598241794582792,1.979003174584721,3.2592959416040177,0.148788815874243,0.03215366378638051,0.00040802302108834774,0.8838841567998031,0.4625117863153193,0.8934960224842209,0.7582782142613548,-0.029561278806269263
AKAZE+SIFT 4,0,0.5472319019897662,0.20123384985622564,239514,147902,95287,0.39783478210042,0.6442576841422023,37.50325157177759,20.177158698518078,0.5380109151309441,19.200000762939453,258.3233947753906,36.37317369637949,0.9698672027614661,327462,828.5826086956522,0.6172356102671174,1.0289180207082254,1.9046922752832836,5.362008066334327,0.27299631639153293,0.07105221406681864,0.0015636970415691543,0.872617184972841,0.4739206728350036,0.871474231026284,0.5715567958264686,-0.018041152823076476
AKAZE+FREAK 4,0,0.5486447017430248,0.202598775710606,241942,142284,95627,0.39524762133073216,0.6720854066514858,33.59219793337566,16.51671866605579,0.491683178898084,19.200000762939453,258.3233947753906,33.884265528029694,1.008694506838561,314884,831.5391304347826,0.5932825422100987,1.06822855885717,1.8985172870262719,3.510209058369361,0.18677779288276325,0.036752610129700505,0.0006692670480094534,0.8810876898519553,0.49620703630146273,0.8903622740609577,0.631222574410232,-0.013867704985881656
BRISK+BRISK 4,0,0.508941139428828,0.19720280403430876,251832,137118,69974,0.2778598430699832,0.5103195787569831,69.77134744219482,31.249442705941345,0.44788360625873447,33.599998474121094,288.0,68.00038725323917,0.9746176581952515,325809,608.4695652173913,0.6189882282746354,1.012465527226398,2.2237853486952495,4.009196607261984,0.3879298024980707,0.039585914419136566,0.0011432817903792838,0.8156596977036839,0.3664556056361471,0.7801410489711764,0.6428812412876935,0.05523585192408903
GFTT+BRISK 4,0,0.5182504347826088,0.1997832736063118,272731,148997,73011,0.2677033413876677,0.4900165775149835,12.0,0.0,0.0,12.0,12.0,12.0,1.0,343429,634.8782608695652,0.6128646776268071,1.0225412417585016,2.284894057093915,3.7270643967865773,0.2651929161359247,0.03731882330941477,0.0013011737957294106,0.768152536903051,0.35623213821675886,0.7955834816438815,0.7692663596139147,0.022708751855751476
GFTT+SIFT 4,0,0.5163373913043477,0.20076435915330734,243250,148447,119264,0.4902939362795478,0.8034113185177201,12.0,0.0,0.0,12.0,12.0,12.0,1.0,343877,1037.0782608695652,0.643837173745501,1.0626431981277384,1.7285913940085784,5.733249743062693,0.5261101422055272,0.08087564234326824,0.00327844110544674,0.8793644177289488,0.571557936135593,0.8588980157325306,0.4630807831440037,0.03653685550909056
GFTT+FREAK 4,0,0.520764812942366,0.2006058073499685,265543,149673,80762,0.30413906598931245,0.5395896387457991,12.0,0.0,0.0,12.0,12.0,12.0,1.0,342885,702.2782608695652,0.6211206277312913,1.032878473881344,2.1115377318545105,3.8978922434407988,0.3220697852950645,0.04175971499907736,0.0017334885218295733,0.7535681651991774,0.3909833839071414,0.7865748819889944,0.6781018359601846,0.011478475163714532
ORB+SIFT 4,0,0.48011096034400375,0.20941075901716377,250972,137897,58832,0.23441658830467144,0.4266372727470503,211.89414583571,88.76439352504138,0.4189091358562778,124.0,444.3145446777344,203.58567216184304,0.960789508171175,344299,511.5826086956522,0.6040483893506825,1.008407010181665,1.903833496055347,5.698392649379214,0.9556193908077237,0.0727371977750506,0.005745172695131901,0.5290621175023907,0.28318057712126,0.45001264659587353,0.4739385718326531,0.18148618679337206
SIFT+BRISK 4,0,0.45365861305484445,0.176843320220561,263277,128401,66880,0.25402902646262304,0.5208682175372465,18.76080717292167,20.314560093998832,1.082819086980424,7.196612119674683,1758.3963012695312,20.28311102469073,1.0811427694841547,338259,581.5652173913044,0.5515221386929728,1.0062423148897377,2.3491320689444124,4.171028992278095,0.19614234449760765,0.042612913395397245,0.0009569377990430622,0.8228545069765469,0.34430762955321587,0.7750803242562434,0.555776686844373,-0.02123913641598566
SIFT+SIFT 4,0,0.45168919601198193,0.17528948241755726,255532,128747,86927,0.34018048620133684,0.6751768973257629,22.796848040190213,32.37865241606993,1.420312683533586,7.193067312240601,1758.3963012695312,22.82541291601015,1.0012530186528235,340725,755.8869565217391,0.5848686045171294,1.0124261565578159,2.039831863733767,5.1145062066590485,0.1874791491711436,0.06392937088114209,0.0007822655791641262,0.855397666505566,0.4305372727132177,0.8826717269663752,0.6576380365084562,0.011996921021046518
SIFT+FREAK 4,0,0.45430544808273277,0.1782296126565999,254968,126978,69673,0.27326174265005804,0.5487013498401297,16.6393190140804,17.6196772932106,1.058918173171667,7.2053608894348145,1758.3963012695312,18.03934352128576,1.0841395315529825,334816,605.8521739130434,0.5656791179516756,1.0136741049407425,2.2860720266516386,4.520806532584481,0.2684971222711811,0.04934736908161024,0.0014496289810974122,0.7908600524378797,0.35940246608040183,0.7728103357809176,0.5190568827081976,-0.01454824591411115
SIFT SIG 4.8+SIFT SIG 4.8 4,0,0.41918861566315363,0.16455238709384995,215588,100302,73045,0.3388175594188916,0.7282506829375287,52.11670620604181,53.12287095046235,1.0193059926013492,21.583600997924805,1831.8169555664062,49.92368854507299,0.957921023398931,289497,635.1739130434783,0.5751779839863507,1.0471819848383694,1.9330808204151075,4.4989934504703415,0.12629201177356425,0.05426090505965082,0.00056129783010473,0.8722789265171502,0.4509723462391311,0.8670069777810456,0.6152771223244241,0.04429133047584674
AKAZE+AKAZE 6,0,0.5472319019897662,0.20123384985622564,258247,147902,47705,0.18472625045015043,0.3225446579491826,55.553568019148386,29.388471880573146,0.5290114195805287,28.80000114440918,387.485107421875,52.47173559828357,0.9445250317710906,327462,414.82608695652175,0.7042933823722484,0.9444674756829348,2.335565777270878,2.9033173667070673,0.31531286028718164,0.02487540997572092,0.000901373021695839,0.5322132662497092,0.23554256892916672,0.5631546707277245,0.8472889555970432,-0.022974197883378854
AKAZE+BRISK 6,0,0.5475019245580492,0.20132234344410238,252046,145413,89369,0.3545741650333669,0.6145874165308466,53.2651261244918,26.385348457817773,0.4953587905931109,28.80000114440918,387.485107421875,52.95039925682342,0.99409131470124,322318,777.1217391304348,0.609923892179469,1.0556225603558929,2.005115975438796,3.1969640462455264,0.1612639729660173,0.031184783729954056,0.0004699616198010496,0.8831062941612704,0.44823676540100615,0.8911682374057954,0.7822399171348352,-0.009079862592197674
AKAZE+SIFT 6,0,0.5472319019897662,0.20123384985622564,239051,147902,87923,0.36780017653136776,0.5944679585130694,56.02203835946791,30.493784847111833,0.5443176603365821,28.80000114440918,387.485107421875,53.858176166390855,0.961374804336955,327462,764.5478260869565,0.617260290322636,1.0284424927982547,1.910939264866474,5.216501918000762,0.31222774473118525,0.0678641796102087,0.0016377967084835595,0.824122449930125,0.4367491832330642,0.816115556602097,0.5380869095568409,-0.017910962487669258
BRISK+BRISK 6,0,0.5020278162565411,0.20159604810605586,240205,130600,62117,0.2585999458795612,0.47562787136294027,98.48281551829653,46.56207760414339,0.47279393221138055,50.39999771118164,432.0,94.34147065043199,0.9579485532976547,315343,540.1478260869566,0.6045282190048963,1.0084650843922374,2.2612761527565306,4.386245082325513,0.473058904969654,0.04482004954101705,0.0011269056779947518,0.7905607950038424,0.3403404346959896,0.7314962237311492,0.5884450298018331,0.036649019033662994
GFTT+BRISK 6,0,0.5195269565217392,0.19995066927347643,272438,149364,76635,0.2812933584889039,0.5130754398650277,18.0,0.0,0.0,18.0,18.0,18.0,1.0,343219,666.3913043478261,0.6140983594051407,1.0255126644049424,2.253468108195736,3.8242058743640754,0.27774515560775104,0.03887489997724253,0.001122202648920206,0.785129052042625,0.36743412075859644,0.8063040392709458,0.7449028128089507,0.03078879955691552
GFTT+SIFT 6,0,0.5163373913043477,0.20076435915330734,236871,148447,116563,0.49209485331678426,0.7852162724743511,18.0,0.0,0.0,18.0,18.0,18.0,1.0,343877,1013.591304347826,0.6409742246707099,1.059316085999062,1.7055712776110257,6.028285438065445,0.6198965366368402,0.08733867801461555,0.0036718341154568773,0.869028432476272,0.5640748255760103,0.8329322244497648,0.4341634837511597,0.009453726377838352
GFTT+FREAK 6,0,0.5230603742091803,0.20033922591884232,263215,149715,86606,0.3290314001861596,0.5784724309521424,18.0,0.0,0.0,18.0,18.0,18.0,1.0,340904,753.0956521739131,0.6177170323089614,1.0297340454913164,2.0428672694814054,3.9348897289288223,0.36160312218552987,0.042535569781357446,0.001731981617901762,0.7877226682142806,0.4134823522888966,0.7984951568124599,0.6596257894346874,0.0360327518110154
ORB+SIFT 6,0,0.48011096034400375,0.20941075901716377,250772,137897,53399,0.21293844607850956,0.3872383010507843,319.1968415514824,133.62624517162084,0.4186327299547186,186.0,666.4718017578125,305.7995886481472,0.9580282410119826,344299,464.3391304347826,0.583698546112574,1.0074200395892918,1.877493824873002,5.407262373789737,0.9834079289874342,0.06688545770660201,0.005786625217700706,0.46395086808518865,0.258900683195701,0.39898669934291436,0.5043358928132712,0.15304195360074171
SIFT+BRISK 6,0,0.45412495269468717,0.17760913443416237,262883,127712,67071,0.2551363153950617,0.5251738286143823,26.54212657395238,28.78390695972436,1.0844612197717418,10.80086612701416,2637.594482421875,28.042881873726383,1.0565423910398648,336591,583.2260869565217,0.5606194489665105,1.0098569809741178,2.376669216667215,4.182685833621801,0.22734117576896126,0.04180567020309415,0.0012076754484054212,0.8336934600315424,0.34607648306554023,0.7845353315044499,0.5707698781800694,-0.004914631808716777
SIFT+SIFT 6,0,0.45168919601198193,0.17528948241755726,254106,128747,84859,0.33395118572564203,0.6591143871313506,34.2111164504424,49.560578889224715,1.4486688547863462,10.807478904724121,2637.594482421875,33.52887077012037,0.9800577779649396,340725,737.9043478260869,0.5881782719822598,1.0111500909995477,2.0410104857205305,5.260328366902002,0.22043625307863632,0.0672003022360747,0.0012019938957564902,0.8478106016398098,0.4220132529285293,0.8560857588377867,0.6109463303530436,0.009214649723202286
SIFT+FREAK 6,0,0.45380515995649146,0.18031562282398003,253208,125506,70758,0.2794461470411677,0.5637818112281484,23.18682242947308,25.97377540210742,1.120195554225309,10.78983211517334,2637.594482421875,24.33163608707882,1.0493734603388585,331823,615.2869565217392,0.5606308527674279,1.0175058686622653,2.2749004496825154,4.4472449527661055,0.2651996947341643,0.0480237591229345,0.0011306142061675004,0.8120290027868378,0.3675970149616391,0.7832410001473779,0.5163033402046151,0.019324816982440627
SIFT SIG 4.8+SIFT SIG 4.8 6,0,0.41918861566315363,0.16455238709384995,214834,100302,67425,0.31384697021886665,0.6722198959143387,78.10394192992888,81.01972496354648,1.0373320854436963,32.4196891784668,2747.7254638671875,74.11996696234544,0.9489913713810032,289497,586.304347826087,0.5824711999130768,1.0450801247018562,1.9384624231147842,4.468077678579741,0.15012235817575084,0.05389742778144986,0.0005635891731553578,0.8331225829490021,0.42275307171952353,0.8148328485505694,0.5536888555225613,0.040545484573210715
