combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size unique count,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,correct matches per sequence: std,distance correct/all ratio,response correct/all ratio,distinctiveness all: avg,distinctiveness correct: avg,distinctiveness correct/all ratio,match rank: avg,match rank: std,match rank correct: avg,match rank correct: std,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation
SIFT+0.8,0,0.25037982015388893,0.17419916030079413,257741,71953,54751,0.21242642808090292,0.7609272719692021,4.85418564822813,5.901069220928208,1.2156661587679924,0.8999619483947754,148.8083953857422,241356,6.196677450955103,1.2765637534314345,344835,476.09565217391304,318.7791104910173,0.5342191222465837,0.9977935886376578,0.4624887477579958,0.9387441443533872,2.0297664514091034,4.126805591659845,8.639446755738332,0.09488411170572227,0.9671040586532218,0.04642645136008629,0.0003652901316870925,0.6428683500761251,0.2912341108157957,0.7218196751902223,0.6019455710671272,0.08686630178777742,0.7168814456139208,0.9540973097592028,0.7556213833209579,0.9548371939223547,0.5269179107247753
SIFT+1.6,0,0.27175587383890226,0.17722924196958437,257846,77518,63097,0.24470808156806775,0.813965788591037,5.6750049109781555,7.738204944722895,1.3635591626984376,1.7983146905899048,439.5990753173828,238935,7.00609696722107,1.2345534633226396,340725,548.6695652173913,326.76314309055675,0.5086534499354445,1.0002068960028885,0.4893938256997474,0.95797570489562,1.957474031320037,3.930830805984968,8.399781983923466,0.06323597001442224,0.7373370456024384,0.043235109328824184,0.0001901833684644278,0.711608083170338,0.324190326389285,0.7828390420658068,0.6908692168188909,0.09226810775026616,0.779768993164562,0.9750727554082714,0.814988438485992,0.968227931788744,0.5740242217218201
SIFT+2.4,0,0.3137158252949075,0.17732903615967552,252913,87998,73329,0.28993764654248694,0.8333030296143095,7.633684642630344,9.086943488254471,1.1903744932700517,2.6985116004943848,443.16087341308594,233317,8.71234695614949,1.1413029701928414,330778,637.6434782608695,334.1814188705537,0.5065499252463841,1.016579692885022,0.5165211740280451,0.9604893022991516,1.8595351954477684,3.5848177041116904,7.952069923240242,0.05997627132512376,0.6801894376029627,0.0378588684646499,0.00012273452522194492,0.7865956174586342,0.37719356920849473,0.8454591971202776,0.7656688680573052,0.10373091400685654,0.8188213533230513,0.9828090374387416,0.8370074776714115,0.9702646259849971,0.6085352603621755
SIFT+3.2,0,0.3355921116907646,0.17705623393760617,241659,89288,75026,0.31046226294075535,0.8402696890959591,9.503496039142073,10.25630306521909,1.0792136938844852,3.593386650085449,442.3852844238281,223487,10.471132974574044,1.1018190496893525,317218,652.4,318.6887482495571,0.5108098134703847,1.0218215116322285,0.5243116004208647,0.9592169794604576,1.8294788417622165,3.4493066676598017,7.756337465913953,0.05840641910804255,0.6598054677638554,0.03569906355649903,0.00015994455255511424,0.8316086372307538,0.4016811336623291,0.8733549796732241,0.787766228146604,0.10870720591848602,0.8327649236251493,0.9840936668454197,0.8536488597395235,0.9739818953812868,0.6264797610224898
SIFT+4,0,0.34261256725891936,0.17259067808052547,231611,87007,73575,0.3176662593745547,0.8456216166515338,11.312734992030672,11.36904138141754,1.0049772569963438,4.494612216949463,497.1507873535156,214737,12.302661334062732,1.0875054832212918,303617,639.7826086956521,301.9697014057996,0.5127132710647485,1.0371610611782864,0.5258596238923815,0.9590690065916959,1.82381183687906,3.4017382594090955,7.681136602520001,0.05879714576962283,0.6416471704667607,0.034709059586979896,8.154943934760448e-05,0.8574573658877733,0.41874611283430907,0.8923444339414032,0.8037531031386962,0.11745110585337037,0.8393820693839875,0.9850280581328086,0.8580088065674273,0.9730395964836674,0.6352940289051109
SIFT+1.6,0,0.27175587383890226,0.17722924196958437,257846,77518,63097,0.24470808156806775,0.813965788591037,5.6750049109781555,7.738204944722895,1.3635591626984376,1.7983146905899048,439.5990753173828,238935,7.00609696722107,1.2345534633226396,340725,548.6695652173913,326.76314309055675,0.5086534499354445,1.0002068960028885,0.4893938256997474,0.95797570489562,1.957474031320037,3.930830805984968,8.399781983923466,0.06323597001442224,0.7373370456024384,0.043235109328824184,0.0001901833684644278,0.711608083170338,0.324190326389285,0.7828390420658068,0.6911629510791197,0.09237016461300065,0.7801834361828682,0.9769111683979531,0.8154084656411815,0.9700872486462686,0.5740242217218201
SIFT+3.2,0,0.3355921116907646,0.17705623393760617,241659,89288,75026,0.31046226294075535,0.8402696890959591,9.503496039142073,10.25630306521909,1.0792136938844852,3.593386650085449,442.3852844238281,223487,10.471132974574044,1.1018190496893525,317218,652.4,318.6887482495571,0.5108098134703847,1.0218215116322285,0.5243116004208647,0.9592169794604576,1.8294788417622165,3.4493066676598017,7.756337465913953,0.05840641910804255,0.6598054677638554,0.03569906355649903,0.00015994455255511424,0.8316086372307538,0.4016811336623291,0.8733549796732241,0.7874039421974526,0.10869229517570911,0.8327022879176182,0.9854710935291835,0.8520395623051568,0.975021907783329,0.6264797610224898
SIFT+4.8,0,0.3506592214727498,0.1712282446572841,220226,83648,70518,0.3202074232833544,0.8430327084927315,12.99942547795095,12.151459388961092,0.9347689564874893,5.398044586181641,495.35484313964844,204414,13.855775873897505,1.0658760187055234,289497,613.2,295.1482810827245,0.5159336954805795,1.0480088867784678,0.5268970434780906,0.9578287687408839,1.8178670398645198,3.2985569369647543,7.510382559000123,0.059615984571315124,0.6294458078557013,0.032870778200575775,8.508465923593976e-05,0.8685415879629502,0.4283107021642095,0.8984541587297871,0.8047810969120629,0.12210313214573859,0.8434803219120286,0.9873087422029903,0.8654123273246159,0.9758712840123125,0.6401264447722297
SIFT+6.4,0,0.3544793314323452,0.17031055547560073,195787,74700,63080,0.3221868663394403,0.8444444444444444,16.403847521026663,13.92805084424561,0.8490721964095591,7.186450004577637,497.5872344970703,183008,17.42694890341505,1.062369598417503,256725,548.5217391304348,296.1885518095903,0.5205942977484007,1.0540941594558015,0.5293134018757603,0.9614046675995247,1.8163240609297557,3.1360713428368583,7.227051990610206,0.05283766645529486,0.6303074213664984,0.02989984013238877,0.00012682308180088776,0.8889936341153585,0.43541515989184193,0.9120312310921271,0.8370282083994179,0.12201755307307963,0.8582339935739323,0.985086440707476,0.8598987319980077,0.9709358152003916,0.6825131524674067
SIFT+8,0,0.35355931504658616,0.16968587946788075,168805,65347,55152,0.3267201800894523,0.8439867170642875,19.658529854428128,15.593847776695446,0.793235704407616,9.001708984375,499.3357849121094,157899,20.674371483500952,1.051674343737561,222471,479.5826086956522,295.9045669485701,0.5296602295446771,1.0566452044507975,0.5349804570888913,0.9609281595526353,1.7961930138187634,2.9444803175261396,6.895940276427626,0.057151145923991876,0.6732413452690535,0.0263558543881994,0.0001450536698578474,0.8976137474509626,0.4374574706883708,0.9140294869112134,0.8432546598004077,0.12449746149293686,0.8587874905568037,0.9850739273197608,0.8567989771312218,0.9725738337306481,0.6925284887676156
