combination,speed,repeatability mean,repeatability std,total num keypoints,total num matches,num dropped keypoints,num dropped matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,correct matches per sequence: avg,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >50 / all,ratio rank >50 correct / rank >50,Matching distance mAP illumination,Matching distance mAP viewpoint,Matching average_response mAP illumination,Matching average_response mAP viewpoint,Matching distinctiveness mAP illumination,Matching distinctiveness mAP viewpoint,distance-distinctiveness correlation,distance-average response correlation
SHI_TOMASI_SIFT_DOWN_24_nan+SHI_TOMASI_SIFT_DOWN_1,0,0.5428452173913044,0.19308746936285828,345000,272129,0,15371,156068,116037,0.4264043890948778,0.7435028320988287,1009.0173913043478,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.633549329610212,1.0475756522535242,1.020641694850579,6.9520925737426,0.2941647922645363,0.04071965869128244,0.000517076449753096,0.9294930083889367,0.8004194025028838,0.6250850758798686,0.4527619868685506,0.9414086362614995,0.8140949889941675,0.8744645505653014,0.04681583216201763
SHI_TOMASI_SIFT_DOWN_24_nan+SHI_TOMASI_SIFT_DOWN_2,0,0.5588347826086957,0.18342787851430079,345000,273757,0,13743,160665,121988,0.4456068703266035,0.759269287025799,1060.7652173913043,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6431444469857406,1.052978761917345,1.0200032690329142,6.189894687624426,0.25623831852313345,0.03497262170465047,0.0003852837984064006,0.9358815952031563,0.8135105687626565,0.6485991068332242,0.474595505583437,0.9455201952656141,0.8325122278271951,0.8964870858573855,0.035416249865196946
SHI_TOMASI_SIFT_DOWN_24_nan+SHI_TOMASI_SIFT_DOWN_3,0,0.5701503920171063,0.17878342014605597,344919,274360,81,13140,163895,126471,0.4609673421781601,0.7716586839134812,1099.7478260869566,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6530434504740882,1.0614562418382325,1.0194349667496587,5.717531710161831,0.24128060978406116,0.031578947368421054,0.0003558127950281092,0.9399212253693296,0.8308738544780135,0.6679173534744497,0.48021820417111666,0.9479888160897229,0.8490829678416266,0.9128867005810223,0.033151835692170006
SHI_TOMASI_SIFT_DOWN_24_nan+SHI_TOMASI_SIFT_DOWN_4,0,0.5678119284883105,0.17498762938497955,344559,274741,441,12759,163061,126052,0.4588030181152431,0.7730358577464875,1096.104347826087,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.652868682592279,1.0705039055284726,1.0194799067386175,5.453510761044038,0.18775584679338686,0.029500511390727995,0.0001586646780693682,0.9416435731798226,0.8419263555517431,0.6683001828306482,0.46913408180958127,0.9471959301190107,0.8545862956152147,0.9225738168017391,0.02128669929017113
SHI_TOMASI_SIFT_DOWN_24_nan+SHI_TOMASI_SIFT_DOWN_5,0,0.5479016119850165,0.17548177951056493,340372,270944,4628,16556,156092,119071,0.439467196173379,0.7628257694180355,1035.4,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.647477324600094,1.0929212991332722,1.0198853171546174,5.229737510334239,0.17460170822450471,0.027810174796267864,0.00025195051691847723,0.9250323075498627,0.8265433679986877,0.6527828437100809,0.4477687263001397,0.928119100212831,0.8386464152846705,0.9225293704230882,0.015845159546187107
SHI_TOMASI_SIFT_DOWN_24_nan+SHI_TOMASI_SIFT_DOWN_6,0,0.510630382672376,0.18041146763912383,318827,252291,26173,35209,135317,102124,0.4047865361824243,0.7547019221531662,888.0347826086957,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6377060764006843,1.1357365405197146,1.0207779911890391,5.256196217859535,0.14075046022482474,0.028233270310871177,0.00022521640358779522,0.8973796398627979,0.7996138304192468,0.6244474555290128,0.4180553856080349,0.896664066899028,0.8126556727787744,0.921677767328687,0.015190096469752187
SHI_TOMASI_SIFT_DOWN_24_nan+SHI_TOMASI_SIFT_DOWN_7,0,0.4663726872541148,0.1863589707963388,285552,224654,59448,62846,108319,81555,0.363024918318837,0.752915001061679,709.1739130434783,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6244502632521678,1.2044293563898898,1.0218996490953007,5.439417949379935,0.14287290785359574,0.02922716711031186,0.00028201826987922263,0.8741644080379304,0.7637195724538612,0.6063825427120483,0.38138145551397973,0.8678898031861078,0.7679223008205079,0.9202438040130576,0.009614583351742239
SHI_TOMASI_SIFT_DOWN_24_nan+SHI_TOMASI_SIFT_DOWN_8,0,0.3826704123567008,0.18300969624130461,240712,187104,104288,100396,74892,56947,0.3043601419531384,0.7603882924744966,495.1913043478261,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.6078479030422891,1.2869024976777628,1.0229600152654614,5.3735462630408755,0.1485943069871986,0.029160253121258764,0.0002985231882276503,0.8180664409895912,0.6901671484625704,0.5323735867652208,0.3388348663533522,0.7956295222361977,0.6807899636436185,0.9010203250671163,0.015460560333423577
SHI_TOMASI_SIFT_DOWN_24_nan+SHI_TOMASI_SIFT_DOWN_9,0,0.24160264933972145,0.15106342720187613,172823,133560,172177,153940,36037,28021,0.20980083857442347,0.7775619502178317,243.66086956521738,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5720408337260344,1.3780891597169922,1.027988810976625,5.311103623839473,0.12055244281074907,0.02935759209344115,0.00017843760037115021,0.661144541544912,0.5969090997397234,0.35013004595235603,0.2796985962229362,0.5270303263028263,0.5636801455654448,0.7754064475856478,0.01634779112356331
SHI_TOMASI_SIFT_DOWN_24_nan+SHI_TOMASI_SIFT_DOWN_10,0,0.20708359093272674,0.14545702219533832,112730,87188,232270,200312,19259,15635,0.17932513648667248,0.8118282361493327,135.95652173913044,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.549393470291481,1.3780523419067396,1.0512256411659167,5.141372665963206,0.09152542372881356,0.028191953021057942,0.0,0.6718279916506018,0.4887538973771356,0.3656012053955587,0.22523148887249664,0.45865104735564916,0.4355109274980963,0.6900178771034519,0.03372420282875157
