combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation,distance-average response correlation
BRISK+BRISK 200,0,0.7252406404410724,0.18602377487973407,264832,203730,127149,0.4801119200096665,0.6241054336622,21.201124604843617,11.203122354623334,0.5284211363044329,8.399999618530273,72.0,21.555124346481957,1.0166972152768474,338095,1105.6434782608696,0.8188678737507231,1.0135068362408737,1.552270079555623,3.7249388291445142,1.9999842704228896,0.03708388714354761,0.0180496897340915,0.7908529306229592,0.5611197755549765,0.7864336946054487,0.5682849257460446,0.12886929007232736,0.5213907412437677,0.5182930023427743,0.0989594642644758,0.6018330646718327,0.8140453065178153,0.14238833960516795
BRISK+ORB 200,0,0.7255124574610112,0.18584544404370473,266283,203580,122150,0.4587224869781398,0.6000098241477552,21.341191819156958,11.356518147921843,0.5321407653403708,8.399999618530273,72.0,21.602789492636393,1.0122578755533518,337835,1062.1739130434783,0.8420204227892898,1.0083200230236717,1.6315954932438548,3.4918751854230274,2.00756446991404,0.032867287810337126,0.017568563241915677,0.7323928364489941,0.5323420291096392,0.7498047115245704,0.4733865324720619,0.1196414569297813,0.4743093566706143,0.37633695707246245,0.08238734395792058,0.5286719588362545,0.8804941860788107,0.13125270318141893
BRISK+SIFT 200,0,0.7252406404410724,0.18602377487973407,252374,203730,141998,0.5626490842955296,0.6969911156923378,20.898199303991134,11.803643875502836,0.5648163128221568,8.399999618530273,72.0,21.28063649681179,1.0183000069650794,338095,1234.7652173913043,0.8326689437956699,1.0110268988491373,1.4737031834911296,5.371813261270971,2.5034437104747953,0.0671978888475041,0.027521514387526584,0.8558655734285904,0.6282860048449704,0.8418490452583496,0.640221281330766,0.1495819773085571,0.5586180461089415,0.5112438482424934,0.13649879996930178,0.6405616318640367,0.7472702391796525,0.12379658840811053
FAST+BRISK 200,0,0.7399582608695652,0.18328882884557945,270725,212738,117963,0.43572998430141285,0.5544989611634968,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,1025.7652173913043,0.836047714274111,1.012698458003953,1.5588783020371866,3.9162360328746884,2.2099810957673167,0.04171022255055869,0.021167654264472757,0.6880783929246331,0.5083762140541063,0.698793029848425,0.44184916361352944,0.101359355474299,0.4130223977666386,0.3477324924533765,0.07022823650663491,0.4320090903205949,0.8022636937189199,0.13016496343221
FAST+ORB 200,0,0.741231304347826,0.18227337441337343,269485,213104,135739,0.5036977939402936,0.636961295893085,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,1180.3391304347826,0.7835548289529347,1.013343639651694,1.6364427074241725,4.283733788522552,2.2982414781308247,0.046622260979275285,0.023854603319606007,0.7401389663018493,0.5864324536794822,0.7844970485115934,0.4542921088490731,0.11935307624303156,0.5322002850870572,0.2681347845114707,0.10630740583778876,0.4977335063604301,0.7234501422856207,0.1249154658543868
FAST+SIFT 200,0,0.7379095652173913,0.18508423134107163,256670,212149,155891,0.6073596446799392,0.7348184530683624,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,1355.5739130434783,0.7907402869035377,1.0208333292560288,1.4213410967036002,4.858094050726614,2.0724929598244928,0.06241477383410605,0.023016081749427486,0.8798422571405563,0.6783879372009278,0.8677008005796178,0.7498944588584154,0.14770734250047507,0.5948874034004564,0.5881842793856208,0.17820283988730856,0.6561952460337388,0.7318965960504478,0.14271320157482317
GFTT+BRISK 200,0,0.718953043478261,0.19348658972595675,271677,206699,119831,0.44107892828616335,0.579736718610153,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343603,1042.0086956521739,0.8325719627006022,1.021322468951294,1.553676796977943,3.798713177780968,2.1996812177149487,0.038965389046551606,0.02102127162420409,0.6962362007943883,0.5067630144364735,0.7045632005947966,0.4594740310243137,0.0940728893577932,0.4359755660192926,0.3596007176776292,0.08149219291127206,0.45630529608226755,0.8192412017674648,0.09676113176705681
GFTT+ORB 200,0,0.7197808695652175,0.19362353607189128,266496,206937,137248,0.5150096061479347,0.6632356707596998,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343171,1193.4608695652173,0.7804661912484172,1.0286002376397563,1.6216618970794388,4.335322106147935,2.2842008626719514,0.048117044908741594,0.024036780135229658,0.750944794645615,0.5893570064241624,0.7888269518374532,0.4696776600669891,0.11065221815219148,0.5387215799821585,0.261082637106362,0.09377453738433446,0.5012437327114955,0.7192682719352788,0.09344535413182885
GFTT+SIFT 200,0,0.7186260869565217,0.19412260853789715,263620,206605,142742,0.5414687808208786,0.6908932504053629,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343877,1241.2347826086957,0.7777270982580424,1.0372873164965102,1.400544277589458,3.9661899704119565,1.8430384890221518,0.045884227296866704,0.019195471550069357,0.8288284568279556,0.621294911063024,0.8151294814035532,0.6647785317171998,0.12076807540574415,0.5245375865722126,0.4498564600776097,0.1117223902814414,0.5564394271898818,0.7642050778644655,0.14215114854507538
ORB+BRISK 200,0,0.6814631576638397,0.19050834198223277,232022,170350,124615,0.5370826904345277,0.7315233343117112,51.8953094080848,18.03248973314752,0.3474782198781578,31.0,111.0786361694336,52.69166426958435,1.0153454111861502,299751,1083.608695652174,0.8142126643392611,1.0435914459891311,1.501032795441154,4.221849652188155,2.4642699514504676,0.04371568213359078,0.023969827067367493,0.8388673037662949,0.5707446856720343,0.8119466183996902,0.6465059497677809,0.11324841378352946,0.5527213675878231,0.5514092228757359,0.14573504393064976,0.6270052652670753,0.7867870458595255,0.04726752598515287
