combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation,distance-average response correlation
BRISK+BRISK 6,0,0.5580893169493073,0.21493993126304,126902,75421,43265,0.34093237301224566,0.573646597101603,99.2319398888031,47.174375406379134,0.47539507399776315,50.39999771118164,432.0,97.85189561357832,0.9860927411398868,164234,376.2173913043478,0.6695728127095836,0.9953057540531233,1.95645827805893,4.349710800460198,0.9212296313417312,0.04523175363666451,0.004784467814630764,0.8332525381800686,0.4193768656049207,0.7645411158569198,0.7381547757676653,0.11159278151558136,0.5433179926393976,0.894934621441747,0.5864127223977116,0.9017717903979712,0.6537219282863018,0.04038599676778263
GFTT+BRISK 6,0,0.5604382608695654,0.21329801792128622,137912,80563,40239,0.2917730146760253,0.4994724625448407,18.0,0.0,0.0,18.0,18.0,18.0,1.0,172475,349.90434782608696,0.6254020075456799,1.0139432147808893,2.1175633222292203,3.734823655664482,0.47031486865975797,0.037770462323800685,0.003156142051243818,0.7738176089211437,0.37852645963709863,0.7807894352213096,0.6949353828080956,0.08136842862951606,0.6726045679275799,0.817115557455382,0.44325652313217434,0.8441740404681003,0.7654485251663106,0.04725130982054057
GFTT+SIFT 6,0,0.5594365217391304,0.2174568320301695,122083,80419,65619,0.537494982921455,0.8159638891306781,18.0,0.0,0.0,18.0,18.0,18.0,1.0,172500,570.6,0.6751249384436641,1.0516381191447117,1.6371747393744642,6.261780919538347,0.9945595025830933,0.09070878009223234,0.006217711333607644,0.8972145923130491,0.5994726432107249,0.8628114380150175,0.8347191015079981,0.15442603896129456,0.5458869682979336,0.9405030429976075,0.831650314617334,0.9457218684543093,0.49032863887028544,0.07078117911097519
GFTT+BRIEF 6,0,0.5600626086956523,0.2133442441570286,134256,80509,49786,0.3708288642593255,0.6183904905041673,18.0,0.0,0.0,18.0,18.0,18.0,1.0,172481,432.9217391304348,0.5782130444648278,1.0339617638970333,2.0424183854080415,4.124605231795972,0.5134375125537299,0.045644142533667026,0.003294098742618407,0.7799348434200799,0.467124811551762,0.8118374545132371,0.6840830735350649,0.10328075056603614,0.6514603471037651,0.7930238642266341,0.5293783584494026,0.8594482027457205,0.6753746177968952,0.05566407213932039
ORB+SIFT 6,0,0.5015165217391304,0.22389024326973242,126263,72093,37114,0.2939420099316506,0.5148072628410525,270.5992019885472,105.89977977928103,0.39135289018244457,186.0,666.4718017578125,273.9869658218386,1.0125194893717198,172500,322.7304347826087,0.618874939433552,1.0187668386472029,1.7294819780664659,5.573929021170097,1.3292827504445761,0.07069371074661619,0.00948429164196799,0.6063115690991988,0.33894633470954777,0.5010370501864968,0.6485701092980347,0.0796274777223619,0.22034156846192315,0.7399941828342168,0.48362800334673656,0.7091308093167741,0.5390365795904396,0.07676240439366043
ORB+BRIEF 6,0,0.5015165217391304,0.22389024326973242,130461,72093,48439,0.37129103716819584,0.6718960231922656,275.7091679087782,96.87868292995567,0.35137998371533724,186.0,666.4718017578125,280.8090875653528,1.0184974612750706,172500,421.2086956521739,0.5693812243089305,1.0094886331372241,1.9176963378805407,5.652639486129955,1.079130452734367,0.06766773211917738,0.005202419537975598,0.7932079426656078,0.4294333787513351,0.7550449237769997,0.7211552217267905,0.09975169527539031,0.4633986303646036,0.8042033737183681,0.5663801448288946,0.8479536566852853,0.5985235681556413,-0.017007553319572672
SIFT+BRISK 6,0,0.5276360047003525,0.19051991409291186,136096,75744,36677,0.2694935927580531,0.48422317279256444,27.08355658259107,30.29732331052325,1.1186611779782993,10.802995681762695,2052.100830078125,28.30763833001522,1.0451964919633552,171891,318.9304347826087,0.5857550040202765,1.0072832523830577,2.2150372297175336,4.241101869268752,0.47776535703574446,0.04280801786973901,0.0029718897401641354,0.8193969963748351,0.36243563454641686,0.7428595343624443,0.7619080105080743,0.08244385367163501,0.5191803855407093,0.8968024455276877,0.5053713755060424,0.8863792994523187,0.6144480975168836,0.02608755964697665
SIFT+SIFT 6,0,0.5247443478260869,0.19335515157855498,131523,75432,48070,0.3654874052447101,0.6372627001802948,35.211361907121116,51.292065584246494,1.4566907613384086,10.807478904724121,2077.619384765625,35.50092990194558,1.008223709028588,172322,418.0,0.6176941010065284,1.0130646844455573,1.955802898641776,5.2502908236582195,0.4281880590805076,0.06595804536088745,0.0026419804451841065,0.8667760455085389,0.45368051184632896,0.8626240866054643,0.7580524097485453,0.10823782108467629,0.7257522320254539,0.9214061099721387,0.556133014302719,0.9362123350814049,0.6757121274153571,0.026401304405022488
SIFT+BRIEF 6,0,0.5305523390203633,0.1909032406871929,132323,76220,42517,0.32131224352531307,0.5578194699553923,35.973607679383946,48.255464950983125,1.3414129986923098,10.781940937042236,1434.7821655273438,33.65537751005564,0.9355574734124634,172168,369.7130434782609,0.5664934116137664,1.0084916689707395,2.164200851306974,4.777287395237411,0.5857892137262742,0.0536641400210092,0.0032928005268480845,0.7590665687291149,0.4082129992104069,0.7698849866348415,0.6671388099167402,0.10277038994083358,0.5248815111473294,0.8049506833843482,0.5557450561531512,0.863656087248842,0.6548119212848316,0.03280537028009432
GFTT+BRISK 12,0,0.5627352451433857,0.2149839709773878,136403,80849,43060,0.315682206403085,0.5325978057860951,36.0,0.0,0.0,36.0,36.0,36.0,1.0,172214,374.4347826086956,0.641373674057364,1.0209534185210798,2.040936658862284,4.0566263205354725,0.6784486762656758,0.04223514145583308,0.0043195541105434275,0.7950958065915508,0.3892970097439184,0.7593548006998567,0.7145708018841275,0.09180947472625522,0.5943571985467352,0.8434166830828597,0.5063937376576688,0.8643948816504347,0.6984479357865547,0.041346440184234355
GFTT+SIFT 12,0,0.5594365217391304,0.2174568320301695,118060,80419,65941,0.558538031509402,0.8199679180293215,36.0,0.0,0.0,36.0,36.0,36.0,1.0,172500,573.4,0.6748210409202909,1.0441877352885207,1.5700468907199654,6.810731831272235,1.3504648094508727,0.10157547009994917,0.007597700975114117,0.8898554428135329,0.6035868277331677,0.8347290375021376,0.8580466086234293,0.1602092041947485,0.40544048075621825,0.9496459037394087,0.8849235680420078,0.9480230580168766,0.44551502885013194,0.04014722705007467
GFTT+BRIEF 12,0,0.5600626086956523,0.2133442441570286,134256,80509,49786,0.3708288642593255,0.6183904905041673,36.0,0.0,0.0,36.0,36.0,36.0,1.0,172481,432.9217391304348,0.5782130444648278,1.0339617638970333,2.0424183854080415,4.124605231795972,0.5134375125537299,0.045644142533667026,0.003294098742618407,0.7799348434200799,0.467124811551762,0.8118374545132371,0.6844573353914652,0.10330607972917508,0.6524396518657385,0.7929376221247585,0.5305102909363949,0.8553037736643722,0.6753746177968952,0.05566407213932039
ORB+SIFT 12,0,0.5015165217391304,0.22389024326973242,125702,72093,33810,0.2689694674706846,0.468977570637926,541.5984858774334,208.1001541357726,0.38423326423934423,372.0,1332.943603515625,543.389397061474,1.0033067137939635,172500,294.0,0.5877953334324186,1.0350497006232866,1.7187660590401814,5.785015353773209,1.5637089618456077,0.07536077389381235,0.012570245489500148,0.550216714939536,0.3142268485914302,0.4449324174724145,0.5741611789674892,0.07403585963123398,0.1497553262490566,0.6096909222644223,0.38601978623918703,0.5812610741987776,0.5325942416303211,0.04861620340007503
ORB+BRIEF 12,0,0.5015165217391304,0.22389024326973242,130461,72093,48439,0.37129103716819584,0.6718960231922656,551.4183358175565,193.75736585991135,0.35137998371533724,372.0,1332.943603515625,561.6181751307056,1.0184974612750706,172500,421.2086956521739,0.5693812243089305,1.0094886331372241,1.9176963378805407,5.652639486129955,1.079130452734367,0.06766773211917738,0.005202419537975598,0.7932079426656078,0.4294333787513351,0.7550449237769997,0.7219480007480975,0.0999669002694927,0.46331061907522264,0.8029269064459551,0.5652177935821449,0.8419313917788654,0.5985235681556413,-0.017007553319572672
SIFT+BRISK 12,0,0.5312230932612129,0.1946811711043069,134913,75484,38421,0.2847835271619488,0.5089952837687457,48.726959371128856,59.088155753981006,1.2126378603667038,21.623220443725586,2677.7171173095703,48.93285910412601,1.0042255813958947,170573,334.09565217391304,0.6254870482006206,1.0071795584337686,2.161840941845263,4.319405839318672,0.640196767392832,0.04330939197853431,0.003852060071315166,0.8135212014380515,0.37056964013804816,0.7384169280343167,0.7236615206465087,0.09065191137423798,0.5013320415215001,0.8815397284117003,0.5291029520969031,0.8780448588718766,0.6256939928507019,0.05099514356005478
SIFT+SIFT 12,0,0.5247443478260869,0.19335515157855498,131108,75432,46554,0.35508130701406476,0.6171651288577792,69.47100969271165,102.10015748473725,1.469680056995757,21.600156784057617,4155.23876953125,68.37535567088405,0.9842286152644972,172322,404.81739130434784,0.6192682234667367,1.0133482366616797,1.918702527495943,5.1245309210727035,0.44709369764144863,0.06490069255880648,0.0024702496026120205,0.8425124617883522,0.4346127484950819,0.8052076315707841,0.7309644013518942,0.10914672997186928,0.6166329597480457,0.915469939461371,0.5980397711478981,0.9181742086648969,0.5947833703329131,0.01991072835572276
SIFT+BRIEF 12,0,0.5305523390203633,0.1909032406871929,132323,76220,42517,0.32131224352531307,0.5578194699553923,71.94721535876789,96.51092990196625,1.3414129986923098,21.563881874084473,2869.5643310546875,67.31075502011127,0.9355574734124634,172168,369.7130434782609,0.5664934116137664,1.0084916689707395,2.164200851306974,4.777287395237411,0.5857892137262742,0.0536641400210092,0.0032928005268480845,0.7590665687291149,0.4082129992104069,0.7698849866348415,0.6671336053615987,0.10297624164033048,0.5254242587055922,0.8001786224755626,0.5533384525738687,0.85648454918051,0.6548119212848316,0.03280537028009432
