combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size unique count,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,correct matches per sequence: std,distance correct/all ratio,response correct/all ratio,distinctiveness all: avg,distinctiveness correct: avg,distinctiveness correct/all ratio,match rank: avg,match rank: std,match rank correct: avg,match rank correct: std,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation
AKAZE+ORB,0,0.45577416117235353,0.21780538039249298,236525,116541,62674,0.26497833210020083,0.5377849855415691,9.275917529700964,4.874653223766129,0.5255170939325156,4.800000190734863,64.58084869384766,107,9.345596729950156,1.00751183912816,311881,544.991304347826,340.6225118464127,0.617760487403597,0.9895077711203007,0.18847425790540823,0.4545834581246781,2.4119127098663267,3.645272169960892,7.63678468962868,0.2535182053163991,1.4951648423908175,0.03524363175140049,0.0008296901426428822,0.6951673622917295,0.33935773781310397,0.7469124997453188,0.5776169331265312,0.07173160272579537,0.5772550105737285,0.8774003957148614,0.6594592244164416,0.9163121593522098,0.6648046208597542
AKAZE+SIFT,0,0.4557342096549859,0.21796703927910255,232535,116594,84625,0.3639237104091857,0.7258092183131207,9.308261775625958,4.876787794587475,0.523920352923199,4.800000190734863,64.58084869384766,112,9.61489973355044,1.0329425584836285,312021,735.8695652173913,353.3052263790722,0.5821525845918307,1.031431932493547,0.5054086624794237,0.9252779117241804,1.8307519843149709,3.8834024985486058,8.412300480361662,0.12618020679468242,1.151889579845964,0.04345582385447352,0.0004963072378138848,0.8709375082971405,0.45930326132559307,0.8737224900635954,0.7913687724457827,0.10647479204982804,0.7801292730663489,0.9841056654361022,0.8570019650299431,0.9756181889599449,0.6219884804458359
AKAZE+SIFT_SIGMA_2,0,0.4557342096549859,0.21796703927910255,233510,116594,84279,0.3609224444349278,0.722841655659811,9.300852997768288,4.857134035160143,0.5222245783613177,4.800000190734863,64.58084869384766,109,9.617359736903827,1.034029861477381,312021,732.8608695652174,352.7871112443217,0.5836155303309903,1.033159214029171,0.5094856869965114,0.9250450453403541,1.8156448138781338,3.7432358357243802,8.190690207074947,0.12619988371955054,1.1391084470595723,0.04052074857607811,0.0005576715433263327,0.8658182653868282,0.45634484730303687,0.8706084902122003,0.7759804971229265,0.10530239129328255,0.7727913194691693,0.9818137120453448,0.8463904113828072,0.9720660594182468,0.6183039955215752
AKAZE+BRIEF,0,0.4557342096549859,0.21796703927910255,233009,116594,62536,0.2683844830028025,0.5363569308883819,9.253686512818971,4.865972872785909,0.5258415514773664,4.800000190734863,64.58084869384766,110,9.190644928023412,0.9931874086388999,312021,543.7913043478261,339.43888469962417,0.566407261919181,0.9987774237807738,0.14954165753675627,0.34289585827132957,2.2929788523110908,4.025024784450386,8.22569514443424,0.30313739286171165,1.7335569746911859,0.042659296422026614,0.0012152999872073686,0.6652216909154318,0.3446689401278173,0.7076041175414968,0.5712180273411009,0.07350676193611687,0.44722707702997233,0.8704568544816051,0.6683842058488138,0.8929853185905485,0.486787552414672
AKAZE+DAISY,0,0.4557342096549859,0.21796703927910255,226042,116594,73708,0.32608099379761285,0.6321766128617253,9.215432143243218,5.169806071455535,0.5609944266418425,4.800000190734863,64.58084869384766,102,9.308911538993554,1.0101437886251352,312021,640.9391304347826,357.6829853851403,0.5640792936137308,1.008640274405349,0.020303621863905875,0.02054061125551416,1.0116722717353983,4.225546579839145,8.876601091711013,0.22311011016443263,1.519200900724333,0.04982702329655551,0.000949693384707223,0.780761099919124,0.41253480431060036,0.7518146780743422,0.7336385125634843,0.09073981806354366,0.37652833180052403,0.9558656230598688,0.8072988327949063,0.9485362041046262,0.6109345196373805
AKAZE+FREAK,0,0.4557342096549859,0.21796703927910255,230784,116594,69808,0.3024819744869662,0.5987272072319331,9.22265518571576,4.737890544831035,0.5137230493198074,4.800000190734863,64.58084869384766,111,9.742749177956018,1.0563930865642455,312021,607.0260869565218,339.6682130721752,0.6261769069992862,1.0085940993369733,0.23593308155416665,0.5097033301444891,2.1603724530146864,3.931420722407099,8.250380668774614,0.2903535411414165,1.7821480859595904,0.04287558929561841,0.0012319504927801972,0.7425304777605491,0.3812188061594007,0.7629115125860262,0.6177212489919502,0.0806030142474186,0.4554224397716854,0.9222430574723299,0.6978847148525131,0.9259998403506328,0.5291915970748798
AKAZE+LATCH,0,0.4557342096549859,0.21796703927910255,244884,116594,62409,0.2548512765227618,0.5352676810127451,9.278530768130679,4.893403525725006,0.5273899120464809,4.800000190734863,64.58084869384766,110,9.367536839486988,1.0095926902200962,312021,542.6869565217391,346.2090940261238,0.6288288174027973,0.9920954510443789,0.2034187276820714,0.547396990533642,2.690986207470452,3.2852289247153754,6.8811365740030785,0.21939143392779886,1.198310569258014,0.026922951274889334,0.0004806998990530212,0.7396844051859356,0.3324833356538881,0.772557013334106,0.699552154762924,0.07543242174043449,0.7514744519223933,0.9193872850305445,0.6961627700926893,0.9429688745668401,0.8157858363801992
AKAZE+LUCID,0,0.4557342096549859,0.21796703927910255,200464,116594,4500,0.02244792082368904,0.0385954680343757,9.20885617272349,4.514080126255652,0.49018901387843344,4.800000190734863,64.58084869384766,111,9.994102473682828,1.0852707748097128,312021,39.130434782608695,37.9187969308169,0.4547626981453196,1.0223884934796417,0.2533833493579862,0.43896110063027444,1.732399156229084,5.183858448399713,10.092552617217708,1.0997777777777777,3.865407834678647,0.06884527895282944,0.007555555555555556,0.06863520354497653,0.03925253686288335,0.059394287200460055,0.022212942065501763,0.007755706444848782,0.0067136527952903575,0.17395791956773068,0.10906860842611947,0.19076810682574838,0.2669821860708189
BRISK+BRISK,0,0.44605874535250706,0.19090741262577113,254836,120589,72008,0.28256604247437567,0.5971357254807652,22.80511447789951,15.161739428490337,0.6648394351707207,8.399999618530273,144.0,242563,24.114590468081936,1.057420276993191,328144,626.1565217391304,334.05166461399347,0.6099660363400401,1.01237002260505,0.34733030772151746,0.7710610004100686,2.2199646367407997,3.673943241928142,7.737911296020536,0.21512887456949228,1.3053778003280596,0.03620367608972045,0.0005554938340184424,0.8172437247011679,0.39234495592655394,0.821538835765009,0.7379525662584775,0.1086168305853609,0.7368882584934409,0.9565711814091098,0.7247492135516608,0.9490659840053786,0.6928888503955524
BRISK+ORB,0,0.447964338476359,0.19102628093080395,255615,120643,62461,0.24435576941885256,0.5177341412265941,23.0021365008397,15.455310200916742,0.6719075943381407,8.399999618530273,144.0,243060,23.838125340958914,1.036343964835123,327574,543.1391304347826,317.45276641351177,0.6324001286837397,1.0045266606226915,0.19743420106130488,0.5046585642029662,2.556084819601573,3.448389179038789,7.351919498921462,0.22721378139959333,1.3572750798238482,0.03237290456350371,0.0005923696386545205,0.7355363568469209,0.34289397540683325,0.7833098205605048,0.6305576383786803,0.09183585824404153,0.6960305366330852,0.8977511785665093,0.6518056247860393,0.9177875045445347,0.8058575913475491
