combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation,distance-average response correlation
BRISK+BRISK 6,0,0.46207008458493154,0.19016456125846187,264832,130105,74039,0.27956968946350896,0.5690711348526191,21.201124604843617,11.203122354623334,0.5284211363044329,8.399999618530273,72.0,21.82788419550265,1.0295625634177843,338095,643.8173913043478,0.6070481478581677,1.015966880469158,2.23259020770853,3.7249388291445142,0.22621861451397238,0.03708388714354761,0.0006212941827955536,0.8148188949358697,0.3902205387959397,0.8191112325606129,0.7307979552332321,0.10249543779856529,0.7310992816061779,0.9471059685772518,0.6904728216979653,0.9422335093376951,0.6940701487982809,0.04334205092426912
BRISK+ORB 6,0,0.46316007266568576,0.19003990690346562,266283,130262,66418,0.24942636217858444,0.5098800878230029,21.341191819156958,11.356518147921843,0.5321407653403708,8.399999618530273,72.0,21.859084043698374,1.02426725877964,337835,577.5478260869565,0.6361368827903368,1.005424024760849,2.5369290640644713,3.4918751854230274,0.24675539763317172,0.032867287810337126,0.0007076394953175344,0.7415446444274896,0.3493446052854139,0.7862126383497625,0.6287848910499731,0.0896252217708449,0.6954307409692224,0.8838764898553326,0.629020871047547,0.9111911319293546,0.8089725891390952,0.05833924248321353
BRISK+SIFT 6,0,0.46207008458493154,0.19016456125846187,252374,130105,76922,0.3047936792221069,0.5912301602551785,20.898199303991134,11.803643875502836,0.5648163128221568,8.399999618530273,72.0,20.60556182230645,0.9859970001516447,338095,668.8869565217391,0.6286575121794681,1.0258942943687288,2.045040635991811,5.371813261270971,0.2936351108915525,0.0671978888475041,0.001404019656275188,0.7931763694157506,0.40733135184473246,0.7917107757192922,0.7262361793144471,0.11450280902567411,0.6853596677110125,0.95958410034584,0.7554403601215811,0.9540170092665248,0.5959936818652138,0.034823335866811994
FAST+BRISK 6,0,0.47588869565217384,0.18510868664709315,270725,136818,61567,0.2274152738018284,0.44999196012220616,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,535.3652173913043,0.6189059298201003,1.0168406786828759,2.3758183730393383,3.9162360328746884,0.2284665486380691,0.04171022255055869,0.0006334562346711713,0.6874294053282564,0.32042224320362245,0.7276471263671042,0.599847929137182,0.07219471470536214,0.6702099484219336,0.8726858491060049,0.5966903221895926,0.8804771028478903,0.7166903019921073,0.038025127890065125
FAST+ORB 6,0,0.4781043478260869,0.18371536462279825,269485,137455,84684,0.31424383546394047,0.616085264268306,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,736.3826086956522,0.5844429037576098,1.0327205862839783,2.368569158354484,4.283733788522552,0.2890038259883803,0.046622260979275285,0.0012989466723347977,0.6951828446510862,0.4302469944637933,0.8041268280795545,0.5773683091744054,0.1089504481609989,0.7471734796851328,0.8679678878482293,0.7435037276230616,0.9151051366727231,0.5727088940896762,0.03185956737343457
FAST+SIFT 6,0,0.47435130434782613,0.18593686182480115,256670,136376,107385,0.418377683406709,0.7874186073795976,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,933.7826086956521,0.6136328445325313,1.0418389891169133,1.8199615892342083,4.858094050726614,0.247073613633189,0.06241477383410605,0.001359593984262234,0.8622684660730251,0.5311480508820342,0.8673738805722924,0.8235726512676005,0.14918397226237126,0.7414553091661131,0.9622871441889065,0.8904993307682123,0.9599483984376098,0.563531815505874,0.0521784368753873
GFTT+BRISK 6,0,0.47844521739130436,0.19831466443332063,271677,137553,63394,0.2333432716056199,0.4608696284341308,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343603,551.2521739130435,0.611826373878698,1.0178283828303845,2.347542174107101,3.798713177780968,0.2247846799381645,0.038965389046551606,0.0009464618102659558,0.7032302252406821,0.31676795060516016,0.7409416484516895,0.623249390723849,0.06900583412961207,0.6917101900935818,0.8793636568655219,0.5757885343923592,0.8763798893694618,0.7416134530768618,0.009498123337035279
GFTT+ORB 6,0,0.4805982608695652,0.19766811974163365,266496,138172,87460,0.32818503842459174,0.6329791853631705,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343171,760.5217391304348,0.5871314095839831,1.0524850638916556,2.3140853364303897,4.335322106147935,0.2915046878573062,0.048117044908741594,0.001463526183398125,0.7055627600950634,0.4290733622056972,0.8079770032734873,0.5860131802407527,0.10345015909113883,0.7445246000831354,0.8606467812340867,0.7382627393706823,0.9075144102056679,0.5756302550481477,0.00732662514332671
GFTT+SIFT 6,0,0.47739826086956527,0.1986659323906029,263620,137252,95886,0.36372809346787044,0.6986127706700085,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343877,833.7913043478261,0.6008753919369789,1.0606713406128054,1.7835101794320194,3.9661899704119565,0.20429468326971612,0.045884227296866704,0.000657030223390276,0.8016502097409608,0.471128814155288,0.8332875703386359,0.7471602725360149,0.11682638809512298,0.7174943423514804,0.9327849425783645,0.7893888526227916,0.9215659620197659,0.6509568847919118,0.05660586905632831
ORB+BRISK 6,0,0.4413816230383863,0.2092813989642566,232022,110756,70021,0.3017860375309238,0.632209541695258,51.8953094080848,18.03248973314752,0.3474782198781578,31.0,111.0786361694336,52.06429744600659,1.003256325857756,299751,608.8782608695652,0.5653410083027653,1.011286996653714,2.2185845547172978,4.221849652188155,0.31994687308093284,0.04371568213359078,0.001156795818397338,0.850113535539635,0.35708559438225357,0.8060160912542098,0.7979945122719575,0.09080344595315712,0.7169201756719996,0.9425884865981392,0.70870266187181,0.94410167811004,0.6091575565399646,0.012378157573603152
ORB+ORB 6,0,0.44463105590062113,0.2085486663264333,271819,127708,78330,0.28816970116143464,0.6133523350142512,53.91114958902687,18.739252649326264,0.3475951225707209,31.0,111.0786361694336,55.10804223983845,1.022201208097688,344299,681.1304347826087,0.6042349207823333,0.9865095013689266,2.4028651144127773,3.661631453283251,0.2878590578322482,0.03507848973029847,0.0008936550491510277,0.8107720909611863,0.3357774900383858,0.8268961068675019,0.7211576914666754,0.08272163589993799,0.7382839216823015,0.8922041426667399,0.5968877485750742,0.9202554807318017,0.7577899841998254,-0.010020472781400157
