combination,speed,repeatability mean,repeatability std,total num keypoints,total num matches,num dropped keypoints,num dropped matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,correct matches per sequence: avg,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >50 / all,ratio rank >50 correct / rank >50,Matching distance mAP illumination,Matching distance mAP viewpoint,Matching average_response mAP illumination,Matching average_response mAP viewpoint,Matching distinctiveness mAP illumination,Matching distinctiveness mAP viewpoint,distance-distinctiveness correlation,distance-average response correlation
AKAZE+AKAZE 5,0,0.5381751029868802,0.1974928151572778,326594,260248,18406,27252,145565,86387,0.33194107159324954,0.5934599663380621,751.1913043478261,9.26428022606638,4.701795625063762,0.5075187181659927,4.800000190734863,64.58084869384766,9.364013547321184,1.0107653610233196,0.5832211132081333,1.0245999978404778,2.1094944896009657,4.6193899664934985,0.17548936761318254,0.02044972487780886,0.00027781957933485364,0.8780244967956915,0.8707608907687759,0.431414432923356,0.40408404309650914,0.8874281367793877,0.887957770576178,0.7408604599345863,-0.030965745593455232
ORB+ORB 5,0,0.4698197037744864,0.20318272793279346,344190,277650,810,9850,134944,78089,0.28124977489645236,0.5786770808631728,679.0347826086957,53.90937099985061,18.633442335671088,0.34564384614546373,31.0,111.0786361694336,55.536546136846574,1.0301835303736055,0.6246209433569934,0.9746691626203204,2.4900254260157766,5.298804249954979,0.4023486022359103,0.02352602197010625,0.0006274891469989371,0.7762977688738246,0.823707723674691,0.3209526143039256,0.32764890588325746,0.7958283591962838,0.8428735713484387,0.7635740077748537,0.009260795827088227
SIFT+SIFT 5,0,0.44241915874576565,0.1679096245979736,340752,264364,4248,23136,126050,72257,0.2733239018928447,0.5732407774692583,628.3217391304348,5.876454688249144,7.6536244370263935,1.3024220968351834,1.7981260418891907,447.14073181152344,6.327136329942853,1.0766927791674996,0.5568219740534729,1.0115116866306513,1.992518209752453,6.174740131031457,0.18954564955644435,0.033253393048977925,0.0003321477503909656,0.720307601473302,0.8126928267705561,0.33452391318821556,0.3794994814103306,0.8108984916319508,0.8775600361634164,0.6021806104057411,0.04371794664797742
SIFT_OPTIMAL+SIFT_OPTIMAL 5,0,0.42870852793888553,0.16019297425332077,304840,236518,40160,50982,109162,76840,0.3248801359727378,0.7039079533170883,668.1739130434783,11.350270699782957,11.239588988788354,0.9902485399756396,4.503807067871094,493.1746826171875,11.189056735839898,0.9857964652820006,0.5342161389826102,1.038277985473926,1.8602722920371575,5.046816732764525,0.10989068193649142,0.024653514743063952,0.0001301405517959396,0.8445517856149293,0.8916244226510239,0.40650774724621136,0.4237876321480576,0.8693611478502125,0.9274156764790272,0.6462932229295366,0.04949004931511249
AKAZE+AKAZE 10,0,0.53016584348979,0.19319150489097678,327022,260452,17978,27048,143459,84404,0.324067390536452,0.5883492844645508,733.9478260869565,9.265630530785227,4.698190043232304,0.5070556210527154,4.800000190734863,64.58084869384766,9.337011984064535,1.0077038959239895,0.5889507572177364,1.0275602519374685,2.1319884323978626,4.624349208299418,0.18558362162930667,0.02044906547079692,0.00023695559452158665,0.866975617021522,0.8649128334842904,0.41276306185874395,0.3962464692405763,0.8805802424324618,0.8830386203605065,0.7401132634794327,-0.03335054881241453
ORB+ORB 10,0,0.4637406593406594,0.20191558450095193,344263,277815,737,9685,133194,76873,0.27670572143332794,0.5771506224004084,668.4608695652174,53.91347764518802,18.585720881402423,0.34473236921790873,31.0,111.0786361694336,55.48797247488691,1.0292041043996616,0.6281639536863344,0.9780575753884099,2.5037736179744736,5.322232420855605,0.40311943074941786,0.02362363443298598,0.00037724558687705695,0.7672251560868181,0.8217923614089724,0.3122085649061092,0.32294960688306695,0.7892677910282677,0.8405402314159353,0.7644414352231839,0.015776011434095814
SIFT+SIFT 10,0,0.44095385077413907,0.16663836629024262,340579,264002,4421,23498,125645,71621,0.27128961144233754,0.570026662421903,622.7913043478261,5.872179671608706,7.640919150507198,1.3012066349826008,1.7974950075149536,382.23255920410156,6.2650485899134445,1.06690342262588,0.5546104930268984,1.0113708201111873,1.9972757458010293,6.208403724214211,0.18466650842629956,0.033689138718646074,0.0003909467893494925,0.7116596128048361,0.809165843633657,0.3230459897077869,0.3761033601517281,0.8088098315919587,0.8736957434179501,0.6069073366464262,0.041995683015631606
SIFT_OPTIMAL+SIFT_OPTIMAL 10,0,0.4246157288375747,0.15699464867724153,303915,236070,41085,51430,108412,76359,0.3234591434743932,0.7043408478766188,663.991304347826,11.36674600138155,11.242931421104608,0.9891072977031515,4.502779245376587,488.9135284423828,11.104942440288792,0.9769675893997334,0.5303084657756083,1.0389758886220866,1.867102782620264,5.1531706697166095,0.1091947249178224,0.025827085186597196,0.00010476826569232179,0.8442958465811751,0.8949394655583062,0.40030846584855484,0.4229613102209721,0.8686804870664991,0.9270925375231028,0.6498245490313451,0.05139054682755211
AKAZE+AKAZE 15,0,0.5215214664038431,0.18945559522089986,327138,260448,17862,27052,141168,82309,0.3160285354466151,0.5830570667573388,715.7304347826087,9.287595564422832,4.701678877246085,0.5062320860801034,4.800000190734863,64.58084869384766,9.332471841387534,1.0048318508976215,0.5924918408700666,1.028085346539201,2.160433901310828,4.666931594790515,0.18477930724465125,0.020599121513699473,0.0001579414158840467,0.8611492726405758,0.859811421163954,0.39559332360727534,0.39185680392118777,0.8775864230289179,0.880068556231697,0.7403381734322884,-0.04265152367649586
ORB+ORB 15,0,0.4589747921643573,0.20006818490305447,344337,277790,663,9710,131825,75652,0.27233521725044096,0.5738820405841077,657.8434782608696,53.90765337515411,18.543534041996114,0.34398703859260876,31.0,111.0786361694336,55.414857319041346,1.0279589974617946,0.6264571054010522,0.9807703799474092,2.5274899896949736,5.2976241045394,0.39693596996774705,0.02312178264156377,0.0005287368476709142,0.7690127728838085,0.8205291984251848,0.30443544686035434,0.3203129599203033,0.7936574053917868,0.8396439938931218,0.7654916885364881,0.010972853294495629
