combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP illumination,Matching distance mAP viewpoint,Matching average_response mAP illumination,Matching average_response mAP viewpoint,Matching distinctiveness mAP illumination,Matching distinctiveness mAP viewpoint,Verification distance AP illumination,Verification distance AP viewpoint,Verification average_response AP illumination,Verification average_response AP viewpoint,Verification distinctiveness AP illumination,Verification distinctiveness AP viewpoint,Retrieval distinctiveness mAP illumination,Retrieval distinctiveness mAP viewpoint,distance-distinctiveness correlation,distance-average response correlation
FAST2+SIFT_FAST2,0,0.5180941868505432,0.18980235285316102,251246,148454,117707,0.4684930307348177,0.7928853382192463,10.5,0.0,0.0,10.5,10.5,10.5,1.0,343826,1023.5391304347826,0.6436027554186816,1.036986168333933,1.737872850490146,5.067806054623755,0.40018010823485434,0.06727669296227602,0.0020049784634728605,0.9357929642810208,0.8340357014019959,0.6573302248953505,0.47881454805578516,0.9250982898188458,0.8181442925460257,0.8929898265972674,0.7520937187725638,0.186726173030214,0.1270119885762795,0.7082380395898504,0.6317208958516163,0.9816159328410761,0.9392863201235668,0.5304213591873029,0.05697040372869192
GFTT2+SIFT,0,0.5212549598532072,0.19966801146949328,246958,149140,119925,0.48560888896087595,0.8041102319967816,9.0,0.0,0.0,9.0,9.0,9.0,1.0,342702,1042.8260869565217,0.6501392737479499,1.0480778050744235,1.7365684461768893,5.393151871978231,0.4416510318949343,0.07291118327812826,0.0020512820512820513,0.9373044327792616,0.8308947694487836,0.6745500613897129,0.48336014905688196,0.9315385629585149,0.8114461739484955,0.8875467856566878,0.740160158349402,0.17054148261900862,0.10909968159308027,0.7276251962161777,0.6333220379237213,0.9840007376326148,0.9354731854371164,0.5014129243643223,0.049705072562269914
ORB+ORB,0,0.48011096034400375,0.20941075901716377,271819,137897,81181,0.2986582983529481,0.5887075135789757,80.86672441335897,28.108878451054913,0.34759511597592796,46.5,166.61795043945312,83.16731126387062,1.028449116335564,344299,705.9217391304347,0.6163430405491369,0.9845914308765163,2.349287531019019,3.661631453283251,0.3496138258952218,0.03507848973029847,0.0013919513186583068,0.7987315103854208,0.8236511068843205,0.3524074832355191,0.33804087960144386,0.8148351393846447,0.8379215744548626,0.7311889985308435,0.6860429707636788,0.07805050617429585,0.08127856471636584,0.7265350432344504,0.7179891693339975,0.8643027436093914,0.9416404310127621,0.7682903443472189,-0.006457387281730603
ORB+SIFT,0,0.48011096034400375,0.20941075901716377,249659,137897,73341,0.29376469504404007,0.531853484847386,78.7982082567947,32.942996165268895,0.4180678329374101,46.5,166.61795043945312,75.80199444325672,0.961976117480062,344299,637.7478260869565,0.6220920378535563,1.023571724593841,1.9609586298615236,6.29165782126821,0.7162296668984606,0.0852522841155336,0.003735973057362185,0.7291210393190491,0.6288541603541882,0.37721102377271987,0.3098701986974628,0.6389376854206181,0.5762341896740891,0.7157281256837784,0.5021411274829565,0.07922463581407559,0.06870583239893535,0.43517479180815427,0.3439852189648151,0.894742772516001,0.836742230389214,0.4514956447263582,0.20917491666779328
SIFT+SIFT,0,0.45168919601198193,0.17528948241755726,260262,128747,81613,0.3135801615295356,0.6339021491762915,8.51707954504016,11.60161793162954,1.3621591615151267,2.6974191665649414,659.3986206054688,9.055152216565045,1.063175724575477,340725,709.6782608695652,0.5553728596451721,1.0116234551702883,1.94518576490377,4.1397245852256574,0.14946148285199662,0.04735996803221369,0.0006739122443728328,0.7978517754516216,0.8608140221547058,0.3968094028078906,0.4114747645293663,0.8619992159917368,0.9041784008096473,0.7292296543072194,0.7447130887694671,0.07695716623713983,0.09742287336864186,0.7896420211650363,0.8256306127355362,0.9198892933574745,0.9655352831961891,0.6869806691857423,0.03147817753636088
