combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP illumination,Matching distance mAP viewpoint,Matching average_response mAP illumination,Matching average_response mAP viewpoint,Matching distinctiveness mAP illumination,Matching distinctiveness mAP viewpoint,Verification distance AP illumination,Verification distance AP viewpoint,Verification average_response AP illumination,Verification average_response AP viewpoint,Verification distinctiveness AP illumination,Verification distinctiveness AP viewpoint,Retrieval distinctiveness mAP illumination,Retrieval distinctiveness mAP viewpoint,distance-distinctiveness correlation,distance-average response correlation
FAST2+SIFT_FAST2,0,0.4944896956734082,0.17912987980204503,246343,141783,108017,0.4384821163986799,0.7618473300748326,10.5,0.0,0.0,10.5,10.5,10.5,1.0,340564,939.2782608695652,0.6834783744126387,1.0318322840676406,1.7807523548696904,5.340951437629647,0.5225844080098503,0.07121371421148562,0.0031291370802744014,0.9058164873138939,0.8311948119261351,0.6049041176058526,0.45717035059246425,0.895925604112561,0.8016584432130205,0.8342299354603055,0.7346513763220573,0.1584634247164517,0.11828671786366374,0.6262913132506849,0.5998704033469774,0.9683746161776154,0.9363441889341823,0.5267110879675965,0.05912626246746745
GFTT2+SIFT,0,0.5009899403089143,0.18821486375031604,243102,143351,110587,0.4548995894727316,0.771442124575343,9.0,0.0,0.0,9.0,9.0,9.0,1.0,341459,961.6260869565217,0.6888711695392987,1.0368949849772644,1.787938409817986,5.71356467655552,0.5547849204698563,0.07825933147403148,0.0030383318111532097,0.9054529127041142,0.823492685006033,0.6185147429802601,0.4580043442042995,0.9057737161637263,0.7956185147884167,0.8300956788968809,0.7271839428295206,0.1460048517543986,0.1018673015823522,0.6564443810263885,0.6047463535344305,0.9727822624668276,0.9349545770213803,0.5022166942884154,0.044028826411543584
ORB+ORB,0,0.45468968944099375,0.19889361745562992,270575,130596,73334,0.27103021343435274,0.5615332782014764,80.91953970770865,27.65677688518736,0.3417811938264484,46.5,166.61795043945312,83.35335957062145,1.030077035431789,343794,637.6869565217391,0.6330433495157939,0.9753221600092692,2.4173354877821733,3.740792756167421,0.3844055963127608,0.035513258800702205,0.0013227152480431996,0.7546325394678876,0.821911799378437,0.2928513480449782,0.31590013431827507,0.7708262865941696,0.8340773408645562,0.656842783052183,0.6814692208414046,0.06906382270745895,0.0767818113489062,0.6574190949359766,0.7140957473874897,0.8473046935269012,0.9324904763343755,0.7433369797421621,0.013678668523365719
ORB+SIFT,0,0.45468968944099375,0.19889361745562992,241957,130596,62456,0.25812851043780505,0.4782382308799657,78.75597851157275,32.787478353403465,0.4163173256565599,46.5,166.61795043945312,74.0072923098115,0.9397038003779808,343794,543.0956521739131,0.6821098589666053,1.0453807712880194,2.0028860053097457,7.162218906665234,1.2691334699628538,0.1005633232351203,0.009494684257717432,0.6370727507007032,0.6243420622308039,0.3206913486519403,0.2914140018999137,0.5347121982911286,0.5432834268305052,0.5607328653200268,0.47810897497519533,0.0707261918621087,0.06761026316070165,0.2871170750813919,0.3030616312822857,0.8178982671362158,0.8048065757920649,0.48826447212344615,0.20524967624894838
SIFT+SIFT,0,0.4320660437785521,0.16296094008734466,257127,123115,75246,0.292641379551739,0.6111846647443447,8.980353523088503,11.950889455961981,1.3307816251594355,2.7008970975875854,668.49658203125,9.25422091448012,1.030496281765245,339870,654.3130434782609,0.5734997660674239,1.0154662607066829,1.9921107842623793,4.27328129679108,0.166427451293092,0.04863744375347591,0.0008239640645349919,0.7657098619405931,0.8637214950588603,0.34649460773593066,0.4062206785620538,0.8444302665764936,0.904493004343205,0.6560723246841461,0.7411361490537545,0.07013596675014065,0.09582675182857697,0.7483227702931802,0.8271184825072514,0.9085490624902987,0.9617846988325598,0.6918595210986159,0.03674063745353712
