trial,GFTT_qualityLevel,GFTT_minDistance,GFTT_blockSize,GFTT_k,value
133,0.032397756501047516,6.4004630715114255,4,0.2053939937012223,0.6334294775437409
134,0.032397756501047516,6.4004630715114255,4,0.2053939937012223,0.6334294775437409
142,0.032397756501047516,6.4004630715114255,4,0.2053939937012223,0.6334294775437409
148,0.032397756501047516,6.4004630715114255,4,0.2053939937012223,0.6334294775437409
155,0.032397756501047516,6.4004630715114255,4,0.2053939937012223,0.6334294775437409
162,0.007945178400659513,5.1563982955179,5,0.09195469294640919,0.677948306743158
171,0.007945178400659513,5.1563982955179,5,0.09195469294640919,0.677948306743158
178,0.007945178400659513,5.1563982955179,5,0.09195469294640919,0.677948306743158
183,0.007945178400659513,5.1563982955179,5,0.09195469294640919,0.677948306743158
190,0.007945178400659513,5.1563982955179,5,0.09195469294640919,0.677948306743158
197,0.007945178400659513,5.1563982955179,5,0.09195469294640919,0.677948306743158
202,0.052427272498739366,2.8585999959424533,10,0.09886650870412109,0.748450138292465
208,0.052427272498739366,2.8585999959424533,10,0.09886650870412109,0.748450138292465
213,0.052427272498739366,2.8585999959424533,10,0.09886650870412109,0.748450138292465
217,0.052427272498739366,2.8585999959424533,10,0.09886650870412109,0.748450138292465
222,0.052427272498739366,2.8585999959424533,10,0.09886650870412109,0.748450138292465
227,0.052427272498739366,2.8585999959424533,10,0.09886650870412109,0.748450138292465
231,0.0911994802843539,8.369494706333455,4,0.07786133011834229,0.6509291949327881
236,0.0911994802843539,8.369494706333455,4,0.07786133011834229,0.6509291949327881
240,0.0911994802843539,8.369494706333455,4,0.07786133011834229,0.6509291949327881
243,0.0911994802843539,8.369494706333455,4,0.07786133011834229,0.6509291949327881
247,0.0911994802843539,8.369494706333455,4,0.07786133011834229,0.6509291949327881
251,0.0911994802843539,8.369494706333455,4,0.07786133011834229,0.6509291949327881
252,0.041734366413209156,5.949840137563593,7,0.010568780255431037,0.715379155424585
253,0.041734366413209156,5.949840137563593,7,0.010568780255431037,0.715379155424585
254,0.041734366413209156,5.949840137563593,7,0.010568780255431037,0.715379155424585
255,0.041734366413209156,5.949840137563593,7,0.010568780255431037,0.715379155424585
256,0.041734366413209156,5.949840137563593,7,0.010568780255431037,0.715379155424585
257,0.041734366413209156,5.949840137563593,7,0.010568780255431037,0.715379155424585
267,0.006056522262372468,1.6919997090332368,6,0.27799049828630656,0.7031501176819097
281,0.006056522262372468,1.6919997090332368,6,0.27799049828630656,0.7031501176819097
287,0.006056522262372468,1.6919997090332368,6,0.27799049828630656,0.7031501176819097
297,0.006056522262372468,1.6919997090332368,6,0.27799049828630656,0.7031501176819097
307,0.006056522262372468,1.6919997090332368,6,0.27799049828630656,0.7031501176819097
317,0.006056522262372468,1.6919997090332368,6,0.27799049828630656,0.7031501176819097
326,0.016441159912338563,9.29035376961848,5,0.38679530834129316,0.6695052763378144
339,0.016441159912338563,9.29035376961848,5,0.38679530834129316,0.6695052763378144
344,0.016441159912338563,9.29035376961848,5,0.38679530834129316,0.6695052763378144
353,0.016441159912338563,9.29035376961848,5,0.38679530834129316,0.6695052763378144
362,0.016441159912338563,9.29035376961848,5,0.38679530834129316,0.6695052763378144
371,0.016441159912338563,9.29035376961848,5,0.38679530834129316,0.6695052763378144
385,0.05263003944743909,5.360410852524665,6,0.2564222409932898,0.7016011810268434
413,0.05263003944743909,5.360410852524665,6,0.2564222409932898,0.7016011810268434
409,0.05263003944743909,5.360410852524665,6,0.2564222409932898,0.7016011810268434
427,0.05263003944743909,5.360410852524665,6,0.2564222409932898,0.7016011810268434
441,0.05263003944743909,5.360410852524665,6,0.2564222409932898,0.7016011810268434
455,0.05263003944743909,5.360410852524665,6,0.2564222409932898,0.7016011810268434
458,0.026325392672042053,9.630219305311458,9,0.2796057856131044,0.7198889278226146
463,0.026325392672042053,9.630219305311458,9,0.2796057856131044,0.7198889278226146
464,0.026325392672042053,9.630219305311458,9,0.2796057856131044,0.7198889278226146
467,0.026325392672042053,9.630219305311458,9,0.2796057856131044,0.7198889278226146
470,0.026325392672042053,9.630219305311458,9,0.2796057856131044,0.7198889278226146
473,0.026325392672042053,9.630219305311458,9,0.2796057856131044,0.7198889278226146
478,0.015379095141126113,1.2491191410184708,1,0.020128605718312174,0.15723053785858399
483,0.015379095141126113,1.2491191410184708,1,0.020128605718312174,0.15723053785858399
488,0.015379095141126113,1.2491191410184708,1,0.020128605718312174,0.15723053785858399
493,0.015379095141126113,1.2491191410184708,1,0.020128605718312174,0.15723053785858399
498,0.015379095141126113,1.2491191410184708,1,0.020128605718312174,0.15723053785858399
503,0.015379095141126113,1.2491191410184708,1,0.020128605718312174,0.15723053785858399
505,0.00902205230342458,9.495377710229782,10,0.3833117758097712,0.7039564160306784
508,0.046658614542426015,8.36543356269059,7,0.15187844632527314,0.7176640585026597
516,0.075776070774914,8.526888793775198,10,0.33111086474472873,0.7360395233151831
512,0.01919250357074858,9.76689221585522,10,0.2982727026829009,0.7127540060976085
515,0.02694634491264037,9.448846463755563,9,0.01584528012931334,0.7184228268074089
510,0.0071609214629864415,0.419541015278047,10,0.14395323207116717,0.7452481508568595
517,0.07291284413841423,9.5495462098868,8,0.22956085642512955,0.7305535483347504
519,0.05106544892975586,9.159755528301636,8,0.13318078360016972,0.7221734561074314
518,0.01719704761605901,2.4120208623277795,9,0.10338865033471135,0.7394298688258774
525,0.050349457516317274,9.753391550111552,8,0.0897640576565855,0.7210970968568362
522,0.0319863311842313,6.50186740008658,10,0.38802017269588285,0.7227194576273617
524,0.03419556800045251,3.0593227790209587,10,0.028161582251173725,0.7416662240515555
526,0.0071609214629864415,0.419541015278047,10,0.14395323207116717,0.7452481508568595
528,0.027966325376934317,3.577968812050428,8,0.18697126177778392,0.7251783179040102
