combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,distance-distinctiveness correlation,distance-average response correlation
GFTT+SIFT 30,0,0.5163373913043477,0.20076435915330734,263620,148447,97754,0.3708140505272741,0.6585111184463142,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343877,850.0347826086957,0.6088203206187361,1.0606878245287499,1.7680895539998516,3.9661899704119565,0.24746813429629477,0.045884227296866704,0.0010127462814820878,0.8042120015863478,0.47746813594878224,0.8333580806867841,0.6578519702226481,0.058737474155761006
GFTT2+SIFT 30,0,0.5163373913043477,0.20076435915330734,263620,148447,97754,0.3708140505272741,0.6585111184463142,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343877,850.0347826086957,0.6088203206187361,1.0606878245287499,1.7680895539998516,3.9661899704119565,0.24746813429629477,0.045884227296866704,0.0010127462814820878,0.8042120015863478,0.47746813594878224,0.8333580806867841,0.6578519702226481,0.058737474155761006
GFTT3+SIFT,0,0.5759907046328583,0.20029583979844767,259354,161976,84881,0.32727854592564604,0.5240344248530646,3.0,0.0,0.0,3.0,3.0,3.0,1.0,334560,738.0956521739131,0.6253740238751732,1.069561135667358,1.7613637417413703,3.524202441450681,0.22564531520599426,0.03750086754011891,0.0006479659758956657,0.7689518642127668,0.42868320921565944,0.8249998305208305,0.7020659020325245,0.04774641139061362
GFTT4+SIFT,0,0.5390147448015123,0.19886490240519683,264871,154849,99821,0.376866474623496,0.6446344503354882,3.0,0.0,0.0,3.0,3.0,3.0,1.0,342298,868.008695652174,0.6294725696799409,1.0564995902846688,1.7154623968370348,3.676778507273352,0.2197333226475391,0.04166179007894409,0.0009216497530579738,0.7981105752982901,0.48161831178793596,0.8410139475397067,0.7020327952257971,0.04790723223928919
