combination,speed,repeatability mean,repeatability std,total num keypoints,total num matches,num dropped keypoints,num dropped matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,correct matches per sequence: avg,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >50 / all,ratio rank >50 correct / rank >50,Matching distance mAP illumination,Matching distance mAP viewpoint,Matching average_response mAP illumination,Matching average_response mAP viewpoint,Matching distinctiveness mAP illumination,Matching distinctiveness mAP viewpoint,distance-distinctiveness correlation,distance-average response correlation
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_3,0,0.503631304347826,0.19654873424441402,172404,138556,96,5194,72397,54890,0.39615751032073676,0.7581805875934086,477.30434782608694,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5821751840415379,1.035120686182542,1.0231807952245597,6.599266722480441,0.1996538531608672,0.0382300297352695,0.00014574603752960465,0.919947098069397,0.7971029234007178,0.582354922114618,0.4520959317095738,0.9277048264383146,0.8082697418653891,0.8905437905014658,0.048475391560612424
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_4,0,0.5100591304347826,0.19305100920680418,172239,138759,261,4991,73321,56017,0.40369994018406014,0.7639966721675918,487.10434782608695,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5875098414034015,1.0337223540044302,1.0229315254886286,6.224331394720342,0.2033668350679258,0.03497430797281618,0.0001428137886712962,0.9221782705324804,0.8068017966686772,0.5883707567360297,0.46316585937179894,0.9285472351370494,0.8182525520291501,0.897135902558611,0.040226261711565486
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_5,0,0.5133773913043478,0.191225526339005,172019,138771,481,4979,73798,56869,0.4098046421802826,0.7706035393913114,494.5130434782609,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5930955969195987,1.0344008223889947,1.0226854597194506,5.992210188007581,0.19748896586892684,0.03360932759726456,0.00022859554414531643,0.9250414306837916,0.8125917751803433,0.6010777326637972,0.4679907622790909,0.9302869379742624,0.8266174093311174,0.9060140460040773,0.048642301058614806
SHI_TOMASI_SIFT_DOWN_24_8+SHI_TOMASI_SIFT_DOWN_6,0,0.5158608695652174,0.18964668692100428,172051,138739,449,5011,74155,57512,0.4145337648390143,0.7755646955700897,500.10434782608695,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5961278585071635,1.0383935561077864,1.0225166161785788,5.82721513056891,0.18611767978856586,0.032341302733910435,0.00012171372930866602,0.9253399411898646,0.816344125279021,0.608177584603335,0.4706587853351835,0.9295369141103738,0.8292073768629907,0.9106188243218644,0.06383104532117831
SHI_TOMASI_SIFT_DOWN_16_4+SHI_TOMASI_SIFT_DOWN_1,0,0.4876800000000001,0.20501254731484544,172449,138644,51,5106,70104,45760,0.33005395112662644,0.6527444938947848,397.9130434782609,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.560818453768847,1.0205159840888873,1.0238711902434319,6.9095236721387145,0.2362762237762238,0.04065087562390006,0.0002840909090909091,0.8584616850879568,0.689551470748929,0.5180441622709563,0.363749147399019,0.8678085440438513,0.6993095058240565,0.8659885262520304,0.07018470897310626
SHI_TOMASI_SIFT_DOWN_16_4+SHI_TOMASI_SIFT_DOWN_2,0,0.4985252173913044,0.2018655143550337,172429,138858,71,4892,71663,46988,0.3383888576819485,0.6556800580494816,408.5913043478261,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.560297596462665,1.0202151017616543,1.023755862766669,6.446499301444641,0.2255895122158849,0.036144838612107336,0.0003192304418149315,0.8621995882018941,0.6955464841963681,0.5286401976591323,0.3778643410395277,0.8716527826329173,0.7051452511004453,0.864434594599674,0.07091915828144406
SHI_TOMASI_SIFT_DOWN_16_4+SHI_TOMASI_SIFT_DOWN_3,0,0.503631304347826,0.19654873424441402,172404,138944,96,4806,72397,47966,0.3452182174113312,0.6625412655220521,417.09565217391304,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5599002651287677,1.017762763934866,1.0235315047297238,6.18260594196223,0.22069799441270901,0.034387954859511745,0.00027102530959429593,0.8620920687647844,0.700698296240815,0.5293387029060561,0.3937761270891124,0.8692624784427477,0.7171457926144367,0.8811303669837977,0.07097868695643682
SHI_TOMASI_SIFT_DOWN_16_4+SHI_TOMASI_SIFT_DOWN_4,0,0.5100591304347826,0.19305100920680418,172239,138908,261,4842,73321,48781,0.3511748783367409,0.665307347144747,424.18260869565216,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5626005708996439,1.014780511196173,1.0232046874534861,5.9503268350275,0.21120928230253583,0.0331946324185792,0.0002459974170271212,0.8700666510913042,0.7141710163039983,0.529974833721165,0.3985492847490005,0.8740712636582566,0.7321016012532748,0.8817211672745734,0.0602121283966732
SHI_TOMASI_SIFT_DOWN_16_4+SHI_TOMASI_SIFT_DOWN_5,0,0.5133773913043478,0.191225526339005,172019,138922,481,4828,73798,49434,0.355839967751688,0.6698555516409659,429.8608695652174,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.56750725607129,1.0084478997958344,1.022952899388712,5.812441513943076,0.22407654650645306,0.03184520810238839,0.00018206092972448113,0.8738253674125485,0.7162683588634166,0.5391795070847524,0.40108771119122677,0.8742683287421362,0.7369456220825027,0.8894057339028185,0.07385776925510877
SHI_TOMASI_SIFT_DOWN_16_4+SHI_TOMASI_SIFT_DOWN_6,0,0.5158608695652174,0.18964668692100428,172051,138849,449,4901,74155,49790,0.35859098733156164,0.6714314611287169,432.95652173913044,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5693213847382812,1.0116317715072984,1.0228533144126077,5.734150047893755,0.22596907009439646,0.031365008030306306,0.0002610966057441253,0.8762365957457702,0.7155894726367298,0.5480437258037578,0.40233482313309027,0.8759490959139177,0.7376205045930264,0.8904789881468717,0.08186602522814497
SHI_TOMASI_SIFT_DOWN_16_6+SHI_TOMASI_SIFT_DOWN_1,0,0.4876800000000001,0.20501254731484544,172449,138998,51,4752,70104,47679,0.3430193240190506,0.6801181102362205,414.6,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5680031322683425,1.0231865401420306,1.0254667184764905,6.773759334666686,0.20442962310451143,0.039489776831321315,0.00018876234820361165,0.879047001689371,0.7225261173939869,0.5333832045988253,0.3819510398640866,0.8899615853219877,0.7331712357131349,0.885126582389264,0.06464175235179566
SHI_TOMASI_SIFT_DOWN_16_6+SHI_TOMASI_SIFT_DOWN_2,0,0.4985252173913044,0.2018655143550337,172429,139249,71,4501,71663,49089,0.3525267685943885,0.6849978370986423,426.8608695652174,3.0,0.0,0.0,3.0,3.0,3.0,1.0,0.5693215901224787,1.0265749213287694,1.025256063296241,6.288239053781355,0.22446984049379698,0.03550474330156769,0.0002648251135692314,0.8829873236975327,0.7278680802223343,0.5451834588485662,0.3969178857231465,0.8946948550114326,0.7403087230457251,0.9043658518122893,0.06389541327179647
