combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation,distance-average response correlation
BRISK+BRISK 4,0,0.42449628175547893,0.18932966343147914,264832,119602,70804,0.267354398260029,0.5919967893513486,21.201124604843617,11.203122354623334,0.5284211363044329,8.399999618530273,72.0,21.47459573946688,1.0128988975688953,338095,615.6869565217391,0.5975752485770227,1.0162967825805573,2.262408226170101,3.7249388291445142,0.19870346308118186,0.03708388714354761,0.0004660753629738433,0.8018055745525957,0.3765078193222969,0.8066554714020159,0.7319601427707154,0.10439553166960817,0.7363185525042789,0.955388492378775,0.7192150638107787,0.9477071743527884,0.6868227939630621,0.0382635208620743
BRISK+ORB 4,0,0.42545733958895204,0.18911494233244389,266283,119733,63285,0.23766068430955037,0.5285510260329233,21.341191819156958,11.356518147921843,0.5321407653403708,8.399999618530273,72.0,21.529678017461883,1.0088320371187391,337835,550.304347826087,0.6272211726514733,1.0058020366146159,2.590948322833165,3.4918751854230274,0.2194674883463696,0.032867287810337126,0.0006004582444497117,0.7272783441628046,0.33623844679409165,0.7747211022005454,0.6305955244119884,0.09092009350031473,0.7037183326910081,0.9013156974610728,0.6592339223797897,0.9198239236689256,0.8041880947429765,0.05057638709553854
BRISK+SIFT 4,0,0.42449628175547893,0.18932966343147914,252374,119602,70332,0.27868163915458805,0.5880503670507182,20.898199303991134,11.803643875502836,0.5648163128221568,8.399999618530273,72.0,20.59957455628047,0.985710503409084,338095,611.5826086956522,0.6131713640380052,1.0276675499147616,2.0801519862301157,5.371813261270971,0.25348347835977936,0.0671978888475041,0.0011374623215605984,0.7589888743587876,0.3822491676890046,0.7607511716721516,0.7076282843194871,0.1110491811859585,0.6769947443413183,0.961960917283508,0.7628378017841757,0.9553785561239709,0.5914259511659089,0.027340112635234507
FAST+BRISK 4,0,0.4379547826086957,0.18545929272952422,270725,125912,60170,0.22225505586850125,0.4778734354152106,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,523.2173913043479,0.6147982856816918,1.014307224236591,2.3927699037513888,3.9162360328746884,0.20847598470998838,0.04171022255055869,0.0005650656473325578,0.6798048738530712,0.31447990659311836,0.7202774808427985,0.6057481526723173,0.0758838308612894,0.6817797735585768,0.8838720028628795,0.6354559469945129,0.8895344539198976,0.7124936208158541,0.03087734539164916
FAST+ORB 4,0,0.4400034782608696,0.1838985542324117,269485,126501,81426,0.3021541087630109,0.643678706097185,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,708.0521739130435,0.5747742801060679,1.0318216790212584,2.4134958219165212,4.283733788522552,0.24457789895119494,0.046622260979275285,0.0009824871662613907,0.6835958257377676,0.41876633953412173,0.7944601405589138,0.5881122905642496,0.1128485939605112,0.7585895812288003,0.882829209982997,0.7795939582612935,0.9206273487449788,0.5611740960681539,0.026035844519007256
FAST+SIFT 4,0,0.4370017391304348,0.18617175332500324,256670,125638,98561,0.38399890910507656,0.7844839936961747,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,857.0521739130435,0.5878528451558817,1.0444762926002717,1.8659740244537657,4.858094050726614,0.1843122533253518,0.06241477383410605,0.0010551840991873053,0.8419104123682735,0.5026894053057183,0.8454315999633745,0.813503937151726,0.14640780998362746,0.7337047370052696,0.9644396122813051,0.8967931510606776,0.964156386430108,0.536147089877002,0.03005295310052647
GFTT+BRISK 4,0,0.4452452173913044,0.19855623417384952,271677,128008,61960,0.228064944768972,0.48403224798450095,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343603,538.7826086956521,0.6073439394096471,1.0137037284432877,2.3655173908070046,3.798713177780968,0.1973208521626856,0.038965389046551606,0.0006939961265332472,0.6962561006390537,0.3110823004681163,0.7355879583865415,0.6267800565108943,0.07231426988614263,0.6999876126995113,0.8913961378115393,0.6144366078658254,0.8877698383446919,0.7376577623814184,0.00813796577452649
GFTT+ORB 4,0,0.44688000000000005,0.1979148640857653,266496,128478,84144,0.31574207492795386,0.6549292485873067,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343171,731.6869565217391,0.5773428816136139,1.0507900085386577,2.3583338639776996,4.335322106147935,0.24868083285795778,0.048117044908741594,0.0011527857007035559,0.6932046338742747,0.41742798473345577,0.7988680962525394,0.5944941401929844,0.10711130857487754,0.7556373316174303,0.8751550030911791,0.7722514454725095,0.9168794744920129,0.5653975756949524,0.001897604811712383
GFTT+SIFT 4,0,0.44456347826086956,0.19879243023399176,263620,127812,92743,0.351805629314923,0.7256204425249585,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343877,806.4608695652174,0.5908248081717021,1.0593346466521993,1.8005734611853825,3.9661899704119565,0.17203454708172045,0.045884227296866704,0.0005499067315053427,0.79318695186533,0.46031635156776185,0.825982701342487,0.7519956233371504,0.12106548931319834,0.730245232513006,0.93850958660665,0.830352778743495,0.9336366739188622,0.6431182694683795,0.04765972425655672
ORB+BRISK 4,0,0.4076357415804874,0.20673862719996014,232022,102225,63590,0.2740688382998164,0.6220591831743703,51.8953094080848,18.03248973314752,0.3474782198781578,31.0,111.0786361694336,51.677392611628825,0.9958008382849718,299751,552.9565217391304,0.5464480242096923,1.0088450143966907,2.280932936635306,4.221849652188155,0.2570529957540494,0.04371568213359078,0.0008177386381506526,0.8177021060526714,0.32875412450183644,0.7761875859451989,0.775737720960681,0.08641379113807396,0.7023047658050212,0.9519639833911933,0.7306322320604939,0.9500950887506185,0.592076595958117,0.010352716778845968
ORB+ORB 4,0,0.4103458385093168,0.2060400293172069,271819,117860,73507,0.2704262763088673,0.6236806380451383,53.91114958902687,18.739252649326264,0.3475951225707209,31.0,111.0786361694336,54.48644455404226,1.0106711685690428,344299,639.1913043478261,0.5912337685873345,0.9918909609698727,2.463456436928784,3.661631453283251,0.2460854068320024,0.03507848973029847,0.0006393948875617288,0.7901213839554002,0.31920447525894846,0.8068242649163372,0.7189982825465612,0.08314712724993756,0.7384458627775717,0.9120455826320527,0.6467310196105348,0.9319669450054039,0.7496220603686171,-0.016936415768023134
ORB+SIFT 4,0,0.4103458385093168,0.2060400293172069,252171,117860,59811,0.23718429161164448,0.5074749703037502,52.758547287932466,22.070626971485265,0.41833272722680725,31.0,111.0786361694336,50.00408065270231,0.9477910826430167,344299,520.0956521739131,0.5852794028108953,1.0163994378871726,2.0895816662483426,6.253744482910406,0.4507030479343265,0.08451011416856022,0.0022571098961729446,0.6158949235914853,0.2808133813216968,0.5614565745945672,0.5833673210971617,0.06690769779031192,0.405135281307076,0.9204814060413523,0.7008763052368969,0.8848221395522818,0.4386145541369882,0.1970851702161543
SIFT+BRISK 4,0,0.3524874910565248,0.16753556502579164,257534,100420,55217,0.21440664145316735,0.5498605855407289,5.499037821538467,7.1193151670080255,1.29464742706866,1.7983053922653198,439.5990753173828,5.875595559622335,1.0684770227636875,340059,480.1478260869565,0.543097134378679,0.9849521172573461,2.4764489344412266,4.591160778770958,0.24061430356593078,0.049387653669030106,0.0010866218736983175,0.7363785318430173,0.2886882804034076,0.6953297643761311,0.6774430722174228,0.07336728225966971,0.5362741708505626,0.9111823036490778,0.6476486327500873,0.8841029810734359,0.5298385397540142,0.021708132713045176
SIFT+SIFT 4,0,0.35037715572478423,0.16688037803871936,257846,99926,71299,0.27651776641871506,0.7135180033224586,5.6750049109781555,7.738204944722895,1.3635591626984376,1.7983146905899048,439.5990753173828,5.749386746242462,1.0131069199817637,340725,619.991304347826,0.526255238875565,1.007859419355436,1.9373097442367642,3.930830805984968,0.09563949003492335,0.043235109328824184,0.00036466149595365993,0.7762034509840815,0.3585945521317025,0.8406050193803771,0.7068721864575442,0.08784632124300841,0.7902552797065829,0.9539359087448327,0.7413744770932245,0.9434140876602456,0.5776740451505896,0.04381255697529146
