combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size unique count,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,correct matches per sequence: std,distance correct/all ratio,response correct/all ratio,distinctiveness all: avg,distinctiveness correct: avg,distinctiveness correct/all ratio,match rank: avg,match rank: std,match rank correct: avg,match rank correct: std,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation,distance-average response correlation
ORB+ORB,0,0.49094727185857623,0.2100743486626087,271819,140989,82420,0.3032164786126062,0.5845846129839917,53.91114958902687,18.739252649326264,0.3475951225707209,31.0,111.0786361694336,36,55.870860068180754,1.0363507455154095,344299,716.695652173913,372.9204874783583,0.6249478056309296,0.9849271771294373,0.2060247836965094,0.4795463032637675,2.327614642567356,3.661631453283251,7.627112252563949,0.3877335598155787,2.026223970734696,0.03507848973029847,0.0017471487503033245,0.8064825819243842,0.34662971637703455,0.8255082489593152,0.6997419079353113,0.07942413811121701,0.7184664534052935,0.8106677183673334,0.4550612632644052,0.870106009138503,0.7708928736191855,0.014363316907772948
SIFT SIG 3.2+SIFT SIG 3.2,0,0.3355921116907646,0.17705623393760617,241659,89288,75026,0.31046226294075535,0.8402696890959591,9.503496039142073,10.25630306521909,1.0792136938844852,3.593386650085449,442.3852844238281,223487,10.471132974574044,1.1018190496893525,317218,652.4,318.6887482495571,0.5108098134703847,1.0218215116322285,0.5243116004208647,0.9592169794604576,1.8294788417622165,3.4493066676598017,7.756337465913953,0.05840641910804255,0.6598054677638554,0.03569906355649903,0.00015994455255511424,0.8316086372307538,0.4016811336623291,0.8733549796732241,0.7865824673340164,0.108732618723913,0.8321098822986052,0.9783325694953898,0.8340392896162452,0.9735821392700458,0.6264797610224898,0.02660922659135922
