combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation,distance-average response correlation
BRISK+BRISK 4,0,0.5598092790644786,0.208672784006078,132086,77842,43559,0.329777569159487,0.5595822306723877,70.28800934946551,31.38853050320618,0.44657020157087246,33.599998474121094,288.0,70.87768647447373,1.0083894412498782,167523,378.7739130434783,0.6671015884002993,1.007755372652573,1.9908425603225275,4.019608436927457,0.7627815147271517,0.040708326393410356,0.004361899951789527,0.8302753824779869,0.4153879349936695,0.7839485518658962,0.718636439936085,0.10978724585788899,0.5906872111449939,0.8794144902878671,0.54511449511263,0.8925407032712676,0.6975488534728173,0.08732209952062642
GFTT+BRISK 4,0,0.5589495652173914,0.2136685345897332,137960,80349,38795,0.28120469701362716,0.4828311491119989,12.0,0.0,0.0,12.0,12.0,12.0,1.0,172500,337.3478260869565,0.6264212764929405,1.0133045182339901,2.1291884723720655,3.6573644534647722,0.4776388709885295,0.03672803711220644,0.003222064699059157,0.7597411160030525,0.37125867123529205,0.7733550218496589,0.6775620120918494,0.07494052652682283,0.6810428734621354,0.8115295212511006,0.4195787738264251,0.8439935010186433,0.7874693988375442,0.04039028257669222
GFTT+SIFT 4,0,0.5594365217391304,0.2174568320301695,124976,80419,62836,0.5027845346306491,0.781357639363832,12.0,0.0,0.0,12.0,12.0,12.0,1.0,172500,546.4,0.658031108055784,1.0553693906959207,1.702886234050843,5.941244718986045,0.7874148577248711,0.08392011266163103,0.005633713158062257,0.8837354994673409,0.5762823215608386,0.8620224077837132,0.8245902736103992,0.14693453895100844,0.6042857136270194,0.929498864697715,0.7618588070032105,0.9395736594819315,0.5146406335589837,0.0636255278154823
GFTT+BRIEF 4,0,0.5600626086956523,0.2133442441570286,134256,80509,49786,0.3708288642593255,0.6183904905041673,12.0,0.0,0.0,12.0,12.0,12.0,1.0,172481,432.9217391304348,0.5782130444648278,1.0339617638970333,2.0424183854080415,4.124605231795972,0.5134375125537299,0.045644142533667026,0.003294098742618407,0.7799348434200799,0.467124811551762,0.8118374545132371,0.6842730720607868,0.10365298240154525,0.6521916566015704,0.7909231699257963,0.5243111778985855,0.8544707036556074,0.6753746177968952,0.05566407213932039
ORB+SIFT 4,0,0.5015165217391304,0.22389024326973242,126538,72093,40192,0.3176279062416033,0.557502115323263,179.70393630897516,70.00364730317062,0.38954988266261115,124.0,444.3145446777344,182.0371257565963,1.0129835188674419,172500,349.495652173913,0.6413935541887996,1.0219069808813528,1.771528740241187,5.792046657920941,1.2689341162420382,0.07487078980227284,0.008608678343949044,0.6698988688727636,0.36637175341434364,0.5632886792239873,0.6676665385014661,0.08573060437130856,0.29477112638926334,0.8289690178180358,0.5414798426710942,0.7937015433476904,0.5212915935046433,0.09418499292935578
ORB+BRIEF 4,0,0.5015165217391304,0.22389024326973242,130461,72093,48439,0.37129103716819584,0.6718960231922656,183.80611113053982,64.58578991989259,0.35137999233346223,124.0,444.3145446777344,187.20605763835997,1.01849746173785,172500,421.2086956521739,0.5693812243089305,1.0094886331372241,1.9176963378805407,5.652639486129955,1.079130452734367,0.06766773211917738,0.005202419537975598,0.7932079426656078,0.4294333787513351,0.7550449237769997,0.7220434425818395,0.09978524917879399,0.46309725085849063,0.8097499762936201,0.5627001362167265,0.847824474389009,0.5985235681556413,-0.017007553319572672
SIFT+BRISK 4,0,0.5264066642309098,0.192322479564653,135825,75628,36110,0.26585680103073805,0.4774686624001693,19.216665823571528,21.147885046614725,1.1004971018788454,7.2004780769348145,800.7517471313477,20.41837372588372,1.062534672421589,172089,314.0,0.5752196354078146,1.004771503542047,2.2006154704864924,4.281774341984171,0.4454721683744115,0.04421866372170072,0.0031847133757961785,0.810627913548828,0.3595927721094414,0.7379073726357908,0.7645864223585954,0.07922644467276718,0.5134865628266436,0.8929232670785932,0.5149292577238629,0.8819323152671718,0.5937047073477032,0.01051788730862777
SIFT+SIFT 4,0,0.5247443478260869,0.19335515157855498,132194,75432,47468,0.35907832428098096,0.6292820023332273,23.54518568612989,33.57358308006314,1.4259213551176546,7.187944412231445,1385.07958984375,24.346560752521402,1.0340356231237364,172322,412.76521739130436,0.6068616669460216,1.0114450869632519,1.9655202504362879,5.111109430080034,0.41773405241425804,0.06270329969590148,0.003054689475014747,0.8680020510252975,0.44818125024463945,0.8759005013526305,0.7636876522071304,0.10109695770649953,0.7641144110120036,0.9228333442898438,0.5179636531285259,0.9373755154723113,0.719522816647899,0.026949099497092212
SIFT+BRIEF 4,0,0.5305523390203633,0.1909032406871929,132323,76220,42517,0.32131224352531307,0.5578194699553923,23.982405188002154,32.170310067386225,1.341412999038157,7.187960624694824,956.5214538574219,22.436918403617998,0.935557473394815,172168,369.7130434782609,0.5664934116137664,1.0084916689707395,2.164200851306974,4.777287395237411,0.5857892137262742,0.0536641400210092,0.0032928005268480845,0.7590665687291149,0.4082129992104069,0.7698849866348415,0.6678058200918398,0.10302057754661839,0.5251239679762424,0.8045529915064175,0.5522767461429803,0.8607993593638444,0.6548119212848316,0.03280537028009432
BRISK+BRISK 8,0,0.5563338187181079,0.22827315124855474,120849,72537,42119,0.3485258463040654,0.5806553896632064,129.53306354175197,67.23024783669749,0.5190199783627242,67.19999694824219,576.0,125.57200792548511,0.9694205054064046,159150,366.25217391304346,0.6681278633079463,0.9902780892572709,1.9253359837187634,4.8232836018502425,1.1177853225385217,0.052693857623977026,0.005413233932429545,0.835757240564602,0.425187351954468,0.7432648999634409,0.7605396469620128,0.1130889529672682,0.45733090402243504,0.8920631104090402,0.6317311250387767,0.8994863376307413,0.6183118906121428,0.05400185966218792
