combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size unique count,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,correct matches per sequence: std,distance correct/all ratio,response correct/all ratio,distinctiveness all: avg,distinctiveness correct: avg,distinctiveness correct/all ratio,match rank: avg,match rank: std,match rank correct: avg,match rank correct: std,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation
GFTT+BRISK 8,0,0.4337391304347826,0.24028350237227555,137438,62350,32155,0.23396004016356467,0.5157177225340818,24.0,0.0,0.0,24.0,24.0,1,24.0,1.0,172500,279.60869565217394,200.9946439109942,0.5982202761242441,1.0100568378951837,0.356520933457237,0.8053138782876192,2.258812324085348,3.7795806108936394,7.985363022853082,0.2441610946975587,1.669096679979791,0.039137647521064044,0.0011195770486705022,0.7100633188992939,0.3190535821237565,0.7344716827448013,0.6553123041205479,0.07591718391895495,0.6906941495896588,0.8693443154683628,0.5316528686212465,0.8655674976145656,0.7402791883406742
GFTT+ORB 8,0,0.4355756521739131,0.23963012244101617,135491,62614,42739,0.31543792576628704,0.6825789759478711,24.0,0.0,0.0,24.0,24.0,1,24.0,1.0,172453,371.6434782608696,225.7067043100634,0.5583643195677166,1.038002190121687,0.24499462589046211,0.5707912032106902,2.3298111178401637,4.266512166859791,8.55593062961064,0.27104050164954724,1.7362959080760916,0.04660826180336701,0.0012400851681134326,0.7201104621898841,0.41649188018017863,0.8041210810029132,0.6344937722695461,0.11005702055062457,0.7390415677996923,0.8442193530274357,0.687581485498971,0.9041257278332194,0.5921855014265303
GFTT+SIFT 8,0,0.43352347826086957,0.241213142020815,134128,62319,45489,0.3391461887152571,0.7299379001588601,24.0,0.0,0.0,24.0,24.0,1,24.0,1.0,172500,395.55652173913046,233.30898308445327,0.5547293236862625,1.0588682472504816,0.5062213012777215,0.9173840841623951,1.8122194420639421,4.018102111415961,8.58475683887753,0.19110114533183847,1.4198431521793735,0.04585917929142312,0.0007914001187100178,0.8064860646721601,0.4479643208699998,0.816950745402098,0.7829660291287038,0.12393564581730392,0.727135696109443,0.9209656516888366,0.7311120662564902,0.9149613034440368,0.6348051941487308
ORB+BRISK 8,0,0.6077217391304348,0.23496073114370436,135232,87360,54853,0.40562145054424986,0.6278960622710623,362.02608036306646,120.87896885818398,0.3338957478890958,248.0,888.6290893554688,36,370.17894967956306,1.0225201159770598,172139,476.9826086956522,204.53455039733066,0.7070703291196172,1.0337466915580138,0.3202436732362273,0.574316013334028,1.7933719268526644,4.4073518102224325,8.538187101611305,1.6467467595209013,5.317028936395477,0.04654963322290582,0.014967276174502763,0.828160303120854,0.45438631894428844,0.7797600760702026,0.7100948857517518,0.10123475412366399,0.5837444887570997,0.7372656743233349,0.2990972615032832,0.7867978363417102,0.735251666105989
ORB+ORB 8,0,0.6013426086956521,0.2363337489233208,137170,86443,50523,0.3683239775461107,0.5844660643429774,367.05601485379543,126.96762487983216,0.345908035127569,248.0,888.6290893554688,36,381.9906323339316,1.0406875704954321,172500,439.3304347826087,201.83573698901273,0.7308142743410976,1.0383671772313803,0.21490072042046954,0.41457333259432555,1.9291388683257154,3.69039148501859,7.662176376522646,1.3466935850998556,4.595373509930402,0.035102427644528686,0.010648615482057677,0.7674792688013741,0.41711662594736226,0.7656552482869676,0.6126826269937042,0.09183581628636267,0.5782842507546135,0.6012974542867165,0.21164183121856878,0.7048536169155462,0.8324113255323079
ORB+SIFT 8,0,0.6013426086956521,0.2363337489233208,127106,86443,61192,0.4814249524019322,0.7078884351538007,357.84257362066444,139.27876267618143,0.38921797724332724,248.0,888.6290893554688,36,376.5312085719588,1.052225856644731,172500,532.104347826087,233.3461460880378,0.769727479705314,1.0437667460078763,0.3559808622542307,0.5889581561803467,1.654465783499706,6.621489150787531,11.142165353303364,2.110014380964832,6.125847402015964,0.09090837568643495,0.021064845077787945,0.814295188298223,0.514656685172171,0.7909321800928194,0.646927976174186,0.12057826983618376,0.5154043096438994,0.7506919946559422,0.3699347846989484,0.7812892516288059,0.6120122207595724
SIFT+BRISK 8,0,0.39430260869565215,0.1795624021171032,131824,56681,29223,0.22168193955577134,0.5155695912210441,45.470235610542865,59.00551289583844,1.297673348368515,14.386443138122559,1579.5132427215576,116039,53.43654656019421,1.1751983653193179,172278,254.11304347826086,158.75793798530498,0.5357167328513666,0.9838816325360966,0.2603926376404609,0.615749767934066,2.364697302940904,4.760263684913218,9.003521942589666,0.32652362864866713,2.0941000835252597,0.05305558927054254,0.001813639941142251,0.749804402075211,0.30368422681806634,0.6760903677019842,0.6714793465786251,0.07177400916318788,0.46329900408057684,0.8761799060839518,0.5936903552621737,0.8632101024919832,0.5206518261350935
SIFT+SIFT 8,0,0.3933147826086957,0.1805744554342821,131735,56539,37401,0.28391088169431056,0.661507985638232,47.2122488339368,65.74446091107066,1.392529746725656,14.382361888885498,2770.1591796875,121261,54.87116409035909,1.1622230553634836,172322,325.2260869565217,167.45683731322816,0.5225751328088164,1.0023632182500604,0.48595465478898187,0.9375321091610254,1.9292584193233706,4.1060690021634345,8.619329273134092,0.13320499451886314,1.1613543630204775,0.045811667362508066,0.000481270554263255,0.7985118516057824,0.37362413727994603,0.8529455688858151,0.7215667507124524,0.08478608998010813,0.7628227809755759,0.9375416932379448,0.6837528936424956,0.9276093475492228,0.6016145530925865
BRISK+BRISK 16,0,0.634614764107308,0.21560782754597652,137173,91163,47742,0.3480422532130959,0.5236993078332218,343.53989370683024,182.73406037849108,0.5319151100816039,134.39999389648438,1152.0,130400,367.13098033451024,1.0686705883649488,172243,415.1478260869565,185.9479236812314,0.6908227651258577,1.019415641004268,0.35824657910128327,0.673667759010876,1.8804583164502935,3.7736507913364874,7.921024692271539,0.9789912446064262,3.976734548114959,0.03850612000903968,0.007875665032885091,0.7969960194677579,0.44887719605115234,0.7836803283494428,0.6702658070811328,0.1122703036349266,0.6000802880631205,0.759839372462509,0.28497212006153705,0.8040123597466492,0.7549699209847803
BRISK+ORB 16,0,0.6376332367149758,0.2153322233136496,137979,91552,43857,0.3178527167177614,0.47903923453337993,345.98003384349187,183.94637311730068,0.531667596750716,134.39999389648438,1152.0,131023,368.340931866888,1.0646306024512135,172162,381.3652173913043,182.10987273262222,0.7172464210796269,1.0153350789839612,0.21776745590647256,0.4505780184463858,2.069078763724463,3.4422846954971407,7.341415650628997,1.0627949928175662,4.053063290561603,0.03162800136252618,0.007980482021114075,0.7182057027415829,0.409043510801399,0.7406623628918625,0.5619575159490648,0.09990398696843553,0.5642497403271558,0.6154619273899959,0.25522984795160597,0.7351304154132915,0.8507253053615439
