trial,GFTT_qualityLevel,GFTT_minDistance,GFTT_blockSize,GFTT_k,value
8,0.07547609303609105,9.870180672345121,8,0.08269140988753228,0.8011822573836753
9,0.7714990763392598,0.8330420521674946,4,0.049884147571951365,0.6570053220941499
10,0.31167133939394653,3.319314888064796,8,0.2564727586566644,0.8305230067959313
11,0.7610242635682806,5.656644255938012,8,0.19954305616029874,0.7776045518716262
12,0.032397756501047516,6.4004630715114255,4,0.2053939937012223,0.7219968658420673
13,0.22956936732613084,0.8621011073050506,3,0.06784362975258576,0.6049046578273697
15,0.22870722737939975,4.328367107399937,9,0.34484931096951205,0.8447090861039955
16,0.12074550196634912,3.442390196895917,10,0.13198836108021908,0.846244533175543
18,0.052427272498739366,2.8585999959424533,10,0.09886650870412109,0.8454419040272197
19,0.6724634118584727,7.640034191754304,3,0.2923736740502964,0.6781857525447883
20,0.0911994802843539,8.369494706333455,4,0.07786133011834229,0.6896304740735911
22,0.34172528469920826,1.223387860281832,10,0.3514263839388685,0.8520749933920231
23,0.5301209277776505,2.4943376799144716,1,0.3592974401495174,0.12517903488891297
25,0.6068226305999304,0.1910508110046335,2,0.2667467005667901,0.47182090779721525
26,0.6523092982430979,2.320266163659542,8,0.09795063864873284,0.8199943831985347
27,0.657955279408043,5.726255173021169,1,0.1496154580115357,0.10378393746816865
29,0.28149159007841495,0.340728067671393,7,0.07413582904519139,0.82403274848293
30,0.016441159912338563,9.29035376961848,5,0.38679530834129316,0.7524226419133427
31,0.8512855348453401,3.2375278510471492,2,0.22449329993350667,0.3200027949108705
32,0.6153922194724706,9.901533116032207,2,0.20925854233603977,0.5373559568440588
33,0.3601316600685354,3.0065592582184846,9,0.3248049042929556,0.8483048141023484
34,0.7984968837878084,6.534642914699875,8,0.31913389709669604,0.773413551028451
35,0.5787018608551778,0.45582851058774665,5,0.21888727534420035,0.8242227332243734
36,0.8227779600989986,3.665887349971503,2,0.21080833098170254,0.3890822668519367
37,0.05263003944743909,5.360410852524665,6,0.2564222409932898,0.7796869728947745
39,0.4095439914698556,1.8156137687013734,2,0.10309618767317975,0.46892881184464863
41,0.015379095141126113,1.2491191410184708,1,0.020128605718312174,0.08721808920751767
42,0.49212425924171554,4.7873705307276,2,0.17580525309823733,0.5351594300675186
43,0.37523800201184476,6.29601316557094,6,0.3431699771105756,0.8074171085208348
44,0.02748479923108019,5.899178254607286,10,0.2318877744388481,0.8329507572297224
46,0.09534851779517246,6.861767056821932,1,0.13031434959632948,0.09334492648810709
47,0.1190466627940346,6.997697937105091,7,0.351478917356713,0.8166678895161439
48,0.7508641368892175,8.087663918745914,10,0.1673966000569249,0.8008186042011416
50,0.32072955142958115,8.965679962112384,4,0.008291709986198152,0.6911432191604557
52,0.7917874646821227,7.9172196136660835,1,0.19979044066222226,0.08947143802372123
53,0.3515640975395266,1.2589634626332982,2,0.305558210160119,0.4311566645227558
54,0.07369024335782934,8.236414586974526,8,0.036214117134192314,0.8068992423864201
55,0.812986767690245,9.477760916100202,10,0.3023377613625409,0.754150590081914
56,0.4247977872377293,9.072908412437886,2,0.19907954129918023,0.49282774809944724
57,0.11840872053032778,6.527181990949029,8,0.23501403097847523,0.8130631024824333
58,0.2243722426809332,9.635903140462052,1,0.3880720153762251,0.07188042178434971
59,0.07472276817066346,5.583157415573075,10,0.21114674629137895,0.8238750430175568
60,0.5847299976111772,9.02146430386079,1,0.11526142307852322,0.10458874693591726
61,0.27810380179815153,1.9623994812652372,5,0.14392748229831692,0.7773700536855068
62,0.6984635523057254,5.407354026806792,4,0.3262628278039517,0.6741827956485348
64,0.3770869035111715,8.124477974740145,10,0.06356508887699716,0.827467415629229
68,0.5207873932028895,7.745952078182829,6,0.34146387412614193,0.8013838682651913
69,0.1348812132221901,0.3849484955020559,8,0.24964258233597203,0.8333577422344768
70,0.3512369712477904,5.940185099860868,4,0.17724006912139673,0.7501031964211026
71,0.3971462395389489,6.258658332255948,9,0.3800101669684263,0.8409304398261451
72,0.45967662048202307,9.802322495326223,5,0.13418563767385328,0.8162674777023012
73,0.12891779311881466,1.6038366657717142,2,0.257786398942073,0.5364437954567229
74,0.6678901807825062,1.8059667248961355,2,0.02018397204152563,0.5489814870098285
75,0.12151523522950021,4.661709803523985,3,0.1482508649750379,0.6853241979363379
77,0.18533649833702096,2.172558301033432,4,0.19587110213564446,0.6725905075825079
78,0.037646519687707304,2.5991257490058057,8,0.35850190772413093,0.8182377103203511
79,0.5330846491885681,2.500457985983824,3,0.15340452858943057,0.6683528975313587
80,0.12064236968743197,8.91622007932496,6,0.2729245183812179,0.7928880367058382
81,0.5872542769028583,7.479850794424867,5,0.054521799907043256,0.7965665288507173
82,0.3567406291719484,9.866500963050498,7,0.09794180952745382,0.8238690542734799
83,0.18738045702725445,2.9224421700690866,2,0.3591191081520644,0.5401669427425566
84,0.11292686326588429,4.038770430552842,10,0.3467408218540162,0.8315594781855437
86,0.5081027683057706,2.4998563509092944,2,0.24580553680688652,0.5113267966758014
87,0.5330568431190342,0.6130530145420264,4,0.05722821206783381,0.7388575384701953
88,0.2553860141090001,6.8468769500169,8,0.23987294128070635,0.8196051403166662
89,0.8307887883799414,9.653766415598474,2,0.29342352018064316,0.3436390300520735
90,0.574898640066732,8.434104889906893,2,0.31892585549651653,0.4932704438224776
91,0.6655320234755039,5.278347705214281,4,0.3513714141619909,0.6831875800042879
92,0.46321710588393683,3.083640954225007,8,0.20307727447662174,0.8417292250937314
93,0.9065656388535824,6.279956159548521,2,0.37617352095093615,0.26587474120082816
95,0.034498902301043605,5.741907880226034,8,0.35119919215765283,0.8021523823948536
96,0.12836117366965044,4.033144176547636,8,0.06336730123011441,0.8145150129494632
97,0.6942544960226329,5.472971989141202,3,0.1408956134275521,0.6270591464676677
98,0.46254379784048855,9.478105062156972,2,0.23614701347865172,0.5132471324594989
100,0.42470654063108365,7.390797932684756,10,0.37052513111108343,0.8324589921021599
101,0.12553801852206356,9.216334637911986,9,0.20945987062192456,0.824287670881804
102,0.8030505951494135,0.1458570277455683,4,0.16167480266201356,0.6599354623152404
103,0.7377637468616386,4.576957614809091,3,0.1831660483885466,0.6374329389978994
105,0.14951406502535985,4.204778824897534,1,0.3987622037309952,0.07342318135174576
106,0.21069568750249018,8.990737465463067,3,0.07951233738281197,0.6062211373699542
107,0.7757520890783156,4.587559464005473,6,0.17854204778753835,0.7468700037605633
108,0.8619238353925038,9.466543075122964,4,0.1112148905648473,0.5773487462617897
109,0.7162562566185501,6.623347024910498,1,0.09190097612544798,0.11879509791369562
112,0.2086783688908813,0.3626688183508152,2,0.2348844581439981,0.5589908313012383
113,0.2601640099978612,3.8589548408559424,6,0.11015320176585901,0.8144842944496944
114,0.2951712937823758,9.489687738925351,8,0.059484817603515205,0.8342167558335696
115,0.4257882909647642,0.32244615236916224,3,0.21848714900570332,0.6403248278574653
116,0.9844177785228486,5.30433280479659,2,0.11183370130167011,0.1686473429951691
117,0.2747811654665188,5.586362224906354,7,0.33257775426805186,0.8299367710392974
119,0.5193987875775548,0.564963071073045,2,0.2962613121048427,0.5191830600978149
120,0.28940504303392917,3.6211598930029965,8,0.12166019938677732,0.837228925649048
121,0.7328395251130401,2.227909748048492,1,0.10785656154273074,0.12336802255945589
122,0.33490964692614383,7.732030817083637,2,0.03375456156738027,0.4758858847695409
123,0.2471556312058677,8.209112944974578,8,0.27909980245835303,0.8303544994688666
124,0.9173962618867806,1.4545044460977181,10,0.18061828609135047,0.5960462264615991
127,0.6977228469795931,3.0437551729882526,10,0.38853906508548564,0.8245702991362716
128,0.3197813727700124,8.306263194091706,1,0.24012287187889303,0.10595429868977353
129,0.34053508880429806,7.275191038134738,1,0.1288549737809217,0.09329821625713122
133,0.3552675354831358,2.9436660173754094,3,0.09650866941576434,0.7161765796556139
134,0.384942320512522,6.828508098661391,3,0.3801846288442893,0.6814081765836718
136,0.6081290580839802,5.1756162590634345,3,0.07390510067418128,0.6416215184550126
137,0.05878483388683297,9.694116038394032,9,0.3713899041453044,0.8257979603869731
139,0.09239535056035712,8.786862540040765,3,0.05528790882799045,0.6159376681482048
140,0.6555867386583827,5.553487969030479,1,0.16574747237599669,0.11390906672682738
141,0.08196516969174028,2.2798136993031326,7,0.03414782035815887,0.8173494679156512
144,0.15944650018778062,8.820620516069392,9,0.015581924081685423,0.8284502783555052
145,0.1615991361522599,8.197873538778715,9,0.20495722256929114,0.829184500809712
148,0.30166260337986944,7.110903677588287,1,0.23453950222980424,0.1267655522963109
151,0.1644601973704775,7.968614532624301,7,0.09142476666434912,0.8159563310975269
154,0.8644938915897974,4.784778076246416,10,0.07746810421843599,0.6897183621232734
155,0.7612629669520559,6.2995811841510125,2,0.01688036707853576,0.42699792128483793
156,0.11819088077343208,1.3393393428052496,7,0.17440113438018723,0.8192890100469357
157,0.2697244110306626,7.995835096308163,4,0.18426717903639328,0.7018795853900479
159,0.24280297084666494,9.86795967334475,2,0.201559708766737,0.5492622171031079
160,0.3271348469357479,5.225345269508643,1,0.14284826475883558,0.12504493192506017
162,0.032554558680816394,9.368501237812529,1,0.2183533487792239,0.06123014464897505
163,0.34011074235026323,8.166768626090471,1,0.35834739579996894,0.10165289788778388
164,0.5268762582751771,7.342736265377785,1,0.027899425260263264,0.09615974650464529
165,0.9758893905633121,3.435268338533958,2,0.31672060882842173,0.17221014492753622
