combination,speed,repeatability mean,repeatability std,total num matches,number possible correct matches,total correct matches,ratio correct/total matches,ratio correct/possible correct matches,size mean,size std,size normalized std,size min,size max,size correct: avg,size correct/all ratio,total num keypoints,correct matches per sequence: avg,distance correct/all ratio,response correct/all ratio,distinctiveness correct/all ratio,match rank: avg,match rank correct: avg,ratio rank >25 / all,ratio rank >25 correct / rank >25,Matching distance mAP,Matching average_response mAP,Matching distinctiveness mAP,Verification distance AP,Verification average_response AP,Verification distinctiveness AP,Retrieval distance mAP,Retrieval average_response mAP,Retrieval distinctiveness mAP,distance-distinctiveness correlation,distance-average response correlation
BRISK+BRISK 10,0,0.5050085818226606,0.1924940164779581,264832,142085,76188,0.28768426776220396,0.536214237956153,21.201124604843617,11.203122354623334,0.5284211363044329,8.399999618530273,72.0,22.049852362960607,1.0400322046087636,338095,662.5043478260869,0.6162144521500724,1.0138526956628124,2.20222959625322,3.7249388291445142,0.26619677639523287,0.03708388714354761,0.0008269018743109151,0.8167002013711964,0.39753374475145287,0.8206827603368254,0.7220321912550015,0.0979309395829767,0.71676468582828,0.9248363512171895,0.6195876033273052,0.9303126077837895,0.7017886347607389,0.05121505652587122
BRISK+ORB 10,0,0.5062550635585388,0.19235161032417572,266283,142278,68410,0.25690712512627545,0.48081924120384034,21.341191819156958,11.356518147921843,0.5321407653403708,8.399999618530273,72.0,22.07085944275953,1.034190575193068,337835,594.8695652173913,0.6441257099857947,1.0038499575992073,2.491627748940096,3.4918751854230274,0.289051308288262,0.032867287810337126,0.0010670954538810114,0.7439831811703096,0.35631424516926735,0.7861868462815438,0.6184359682539408,0.08571284967824941,0.6786419797549036,0.855330141334441,0.559820503665755,0.8943611748578957,0.8152867781749856,0.06208260095998881
BRISK+SIFT 10,0,0.5050085818226606,0.1924940164779581,252374,142085,85311,0.3380340288619271,0.6004222824365697,20.898199303991134,11.803643875502836,0.5648163128221568,8.399999618530273,72.0,20.56888024261535,0.9842417494165208,338095,741.8347826086956,0.6511511345670083,1.0213096961684898,1.9861400409639163,5.371813261270971,0.370585270363728,0.0671978888475041,0.0017113854016480876,0.8243406476304026,0.43653292276236527,0.8162276199073092,0.7357106393762106,0.11706646272884139,0.6824116820440028,0.9538147377351524,0.7239665515871033,0.9491055185236363,0.6082339872662834,0.05009110955932758
FAST+BRISK 10,0,0.5201460869565218,0.18813728442027625,270725,149542,62744,0.23176285898974974,0.4195744339382916,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,545.6,0.6250479607782193,1.0170939298070438,2.352197565867686,3.9162360328746884,0.2701294147647584,0.04171022255055869,0.0010359556292235115,0.6869937839576042,0.32485652504501134,0.7267356742399861,0.5885076135526083,0.06751440986628754,0.652697948493974,0.8457538870918689,0.5287139685911012,0.8588247177302242,0.7219511370069566,0.04177490525146133
FAST+ORB 10,0,0.5223130434782608,0.1865039440178558,269485,150165,86688,0.3216802419429653,0.5772849865148337,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,753.8086956521739,0.5925718832002969,1.0315656661502264,2.33073750112052,4.283733788522552,0.3452611664820967,0.046622260979275285,0.001649593946105574,0.699202129964425,0.4365438321578746,0.8036095639385171,0.560918765109119,0.10186040632086493,0.7288279046213174,0.8352844041085039,0.6722772791997065,0.898590281582685,0.5808362703370396,0.037590672693900894
FAST+SIFT 10,0,0.5184799999999999,0.18928329593954962,256670,149063,115177,0.44873573070479605,0.7726732992090593,7.0,0.0,0.0,7.0,7.0,7.0,1.0,345000,1001.5391304347826,0.643706516387644,1.0364549043187163,1.76201281476793,4.858094050726614,0.34941003846254026,0.06241477383410605,0.0018753744237130676,0.8687236325274794,0.5521149901981848,0.8740131676743053,0.8091155078419794,0.14646533443328735,0.724837554439541,0.9565877909945167,0.85675729612963,0.9559462523933113,0.5960178614913114,0.07925032398941638
GFTT+BRISK 10,0,0.5174713043478261,0.20061765181568098,271677,148773,64699,0.23814676987746478,0.43488401793336157,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343603,562.6,0.6189339396878994,1.0202553204148002,2.3221933048847787,3.798713177780968,0.2704060340963539,0.038965389046551606,0.0013910570487951901,0.7029852764078814,0.32184702333914555,0.7402166725762952,0.6118527721078408,0.06523488179467787,0.674844356630788,0.8544647305354202,0.5050225255538361,0.8574050525265546,0.7476887267180593,0.010286304396779073
GFTT+ORB 10,0,0.5198121739130434,0.20000262482965656,266496,149446,89531,0.3359562620076849,0.5990859574695877,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343171,778.5304347826087,0.5950366655452737,1.0513030651138795,2.277329791126274,4.335322106147935,0.34689660564497216,0.048117044908741594,0.001999307502429326,0.710510885574215,0.43583493009441826,0.807638279200511,0.5725902825899507,0.09757089220845903,0.7268739543849725,0.8260341013203066,0.657721604648679,0.8886126880620137,0.5834138197705039,0.011843695252487508
GFTT+SIFT 10,0,0.5163373913043477,0.20076435915330734,263620,148447,97754,0.3708140505272741,0.6585111184463142,3.0,0.0,0.0,3.0,3.0,3.0,1.0,343877,850.0347826086957,0.6088203206187361,1.0606878245287499,1.7680895539998516,3.9661899704119565,0.24746813429629477,0.045884227296866704,0.0010127462814820878,0.8042120015863478,0.47746813594878224,0.8333580806867841,0.7396884476442319,0.11033717152889042,0.7017765342032309,0.9146511641827071,0.7181610361024624,0.9038321368426011,0.6578519702226481,0.058737474155761006
ORB+BRISK 10,0,0.4767859176528367,0.2102592358107721,232022,119671,76129,0.32811112739309206,0.6361524513039918,51.8953094080848,18.03248973314752,0.3474782198781578,31.0,111.0786361694336,52.36168755427574,1.0089869036625936,299751,661.991304347826,0.5904516116227534,1.0106636913990852,2.1331501428087036,4.221849652188155,0.4254489090885208,0.04371568213359078,0.001681356644642646,0.8620360474212189,0.3815252126291865,0.8163741468715682,0.7971914166732741,0.09319800379786634,0.7079356786284502,0.9260922265396188,0.6607651832701464,0.9324414677832898,0.6373768232647911,0.016307655680746873
